date,username,to,replies,retweets,favorites,text,geo,mentions,hashtags,id,permalink
2020-04-01 23:59:53,TheShaqsfeet,,2,0,1,"These stupid mother fuckers that live in this city are out driving, walking, shopping, doing laundry at the laundry mat, standing in line at baskin Robbins... like nothing’s wrong. Where I live has the highest covid cases in Texas. Morons",,,,1245501169889349633,https://twitter.com/TheShaqsfeet/status/1245501169889349633
2020-04-01 23:59:34,TexasBingoPlex,,0,0,0,"Texas Bingo COVID-19 Re-Opening Update - ",,,,1245501090411548676,https://twitter.com/TexasBingoPlex/status/1245501090411548676
2020-04-01 23:56:41,USAjobs4all,,0,0,0,"Funeral Director or Embalmer urgently hiring during COVID-19-Quinlan -Dual license is a plus and could offer more pay. This position requires a licensed Funeral Director in the state of Texas. - https://tinyurl.com/st82uvu",,,,1245500361965740035,https://twitter.com/USAjobs4all/status/1245500361965740035
2020-04-01 23:55:57,BillWadell,,15,12,9,"We're seeing lots of people out in the sun at Town Lake Metro Park in Austin, Texas. #COVIDー19 #COVID @accuweather",,@accuweather,#COVID #COVID,1245500176766205952,https://twitter.com/BillWadell/status/1245500176766205952
2020-04-01 23:54:30,MiradoraLa,Texas_Rose52,0,0,0,"Trump has been bashing China as a cheater, a thief and a liar for 3 years. Are we really supposed to believe that the Trump administration relied on China as its sole source for info on COVID and that they were “duped” because China underreported cases ? #bullshit",,,#bullshit,1245499812646191106,https://twitter.com/MiradoraLa/status/1245499812646191106
2020-04-01 23:52:35,AlexBoyerFox4,,0,0,2,"North Texas doctor turns 2 @SinaiCare urgent clinics into drive-thru COVID-19 testing centers @FOX4",,@SinaiCare @FOX4,,1245499330594844673,https://twitter.com/AlexBoyerFox4/status/1245499330594844673
2020-04-01 23:51:25,Joy105com,,0,2,0,"28 Univ. Of Texas Austin Students Have Tested COVID-19 Positive After Spring Break Trip http://joy105.com/28-univ-of-texas-austin-students-have-tested-covid-19-positive-after-spring-break-trip/",,,,1245499035953188864,https://twitter.com/Joy105com/status/1245499035953188864
2020-04-01 23:51:13,DavidWCook1,,0,0,0,"Overview of State Relief Efforts in Response to COVID-19 @Vorys #Ohio #pennsylvania #Texas #washingtondc",,@vorys,#Ohio #pennsylvania #Texas #washingtondc,1245498987215491072,https://twitter.com/DavidWCook1/status/1245498987215491072
2020-04-01 23:51:01,Macgyver2921,,0,0,0,"As thy should! The stupid bastards should be put in jail as soon as they get better,they should also pay for the treatment Dozens of Texas spring breakers test positive for COVID-19 - ",,,,1245498935575281666,https://twitter.com/Macgyver2921/status/1245498935575281666
2020-04-01 23:50:25,CaGarciaP,,0,0,0,"Mientras tanto, en el imperio.... ""At least 28 Texas spring breakers test positive for COVID-19"" ",,,,1245498787054960650,https://twitter.com/CaGarciaP/status/1245498787054960650
2020-04-01 23:49:15,nietzstar,,1,0,0,"so my bf's brother and step mom in texas might have covid..",,,,1245498493155729408,https://twitter.com/nietzstar/status/1245498493155729408
2020-04-01 23:43:34,trassens,,1,1,2,"#WR: Why Florida is in the middle of the COVID-19’ scene? After we read the news, a lot of questions come. Who is the responsible? Did Florida’s governor and cities' mayors make the right work to prevent the COVID-19 outbreak? Why #Florida more cases than Texas. Georgia? #COVID19",,,#WR #Florida #COVID19,1245497062319407111,https://twitter.com/trassens/status/1245497062319407111
2020-04-01 23:39:51,johnisvoting,,0,0,0,"Texas Health and Human Services @TexasHHSC has launched a 24/7 COVID-19 Mental Health Support Line to help #Texans experiencing anxiety, stress or emotional challenges due to the #COVID19 pandemic. Toll-free at 833-986-1919.",,@TexasHHSC,#Texans #COVID19,1245496126939238404,https://twitter.com/johnisvoting/status/1245496126939238404
2020-04-01 23:38:42,MundoHispanico,,0,0,0,"#AlertaCORONAVIRUS Así están lo casos de Covid-19 hoy miércoles 1 de abril de 2020, en Estados Unidos, Georgia, Florida, Nueva York y Texas, según reportan los sitios web del departamento de salud de cada estado y el… https://www.instagram.com/p/B-dPytxB-VO/?igshid=e3vp8beh2cjx",,,#AlertaCORONAVIRUS,1245495837985312768,https://twitter.com/MundoHispanico/status/1245495837985312768
2020-04-01 23:34:07,shannon_d_young,,0,0,0,"Don’t catch it... Dr. Maria Elena Bottazzi, co-director of the Texas Children's Hospital Center for Vaccine Development, believes a previously stated 12- to 18-month timeline may be too optimistic. The race for a COVID-19 vaccine: Fast, but fast enough? ",,,,1245494684211916801,https://twitter.com/shannon_d_young/status/1245494684211916801
2020-04-01 23:32:23,BigFatMediaBom1,BigFatMediaBom1,0,0,0,"If that does not convince you, look at this: http://www.unacast.com/covid19/social-distancing-scoreboard/ This application tracks mobile phone movement across the country. Most of Texas is graded an ""F"" in social distancing! And Covid-19 cases are steadily and rapidly rising in the state of Texas as well. ",,,,1245494249296211969,https://twitter.com/BigFatMediaBom1/status/1245494249296211969
2020-04-01 23:32:05,GlobalPandemics,,0,0,1,"COVID-ALERT: 28 University of Texas Students Positive for Coronavirus After Spring Break Trip - Global Pandemic News | #Coronavirus #COVID19 - https://globalpandemic.net/news/28-university-of-texas-students-positive-for-coronavirus-after-spring-break-trip/",,,#Coronavirus #COVID19,1245494172343316487,https://twitter.com/GlobalPandemics/status/1245494172343316487
2020-04-01 23:30:15,policeofficer,,0,13,14,"Montgomery County Sheriff’s Office staffers help boost blood supply during COVID-19 #Texas ",,,#Texas,1245493712899248128,https://twitter.com/policeofficer/status/1245493712899248128
2020-04-01 23:30:03,ILSAinc,,0,0,1,"Texas DOI Encourages Alternative Health Plans to Waive Consumer Costs for COVID-19 Testing and Treatment #COVID19 #texas #insurance ",,,#COVID19 #texas #insurance,1245493660826980352,https://twitter.com/ILSAinc/status/1245493660826980352
2020-04-01 23:29:55,mmedeirosri,,0,0,1,"What did we do before Skype meetings?? #wfh #covid-19 #thelifemedeiros #conferencecall @Boerne, Texas https://www.instagram.com/p/B-dOycDhpeR/?igshid=15mt5hd42ztct",,,#wfh #covid #thelifemedeiros #conferencecall,1245493628660854787,https://twitter.com/mmedeirosri/status/1245493628660854787
2020-04-01 23:29:02,EMS1,,0,0,0,"Texas paramedic says EMS unfairly told to leave fire station over COVID-19 concerns https://buff.ly/2JI2L6B",,,,1245493404525568002,https://twitter.com/EMS1/status/1245493404525568002
2020-04-01 23:27:30,SarahSaysS0,,0,0,0,"North Texas Girls Track Coach Dies of COVID-19 Long-time track coach Orlando McDaniel, 59, died after contracting the coronavirus. ",,,,1245493020511920129,https://twitter.com/SarahSaysS0/status/1245493020511920129
2020-04-01 23:24:57,TwitterMoments,,1,10,40,"""I can help people because of baseball and I want to give back,"" Shin-Soo Choo said in a conference call. The outfielder donated $1,000 to Texas Rangers minor leaguers to help with expenses during the COVID-19 pandemic. ",,,,1245492378707701767,https://twitter.com/TwitterMoments/status/1245492378707701767
2020-04-01 23:24:28,iamdjlolo818,,0,0,1,"#Repost mixxgangdjs ・・・ Available now on Mixcloud Dropping Soon on all platforms ... link in bio — mixxgangdjs #mixxgangdjs #mixxgangnation #mixxgangdjsapprove #dj #statetostate #coronavirus #covid @Houston, Texas https://www.instagram.com/p/B-dOKclnHbu/?igshid=1h80oc7t65esg",,,#Repost #mixxgangdjs #mixxgangnation #mixxgangdjsapprove #dj #statetostate #coronavirus #covid,1245492257098272768,https://twitter.com/iamdjlolo818/status/1245492257098272768
2020-04-01 23:24:17,openletterbot,,0,0,0," I delivered “COVID-19” from Debbie, a constituent in Mason, Texas, to @JohnCornyn, @ConawayTX11 and @SenTedCruz #TX11 #TXpolitics Write your own: https://twitter.com/messages/compose?recipient_id=835740314006511618&amp;text=resist",,@JohnCornyn @ConawayTX11 @SenTedCruz,#TX11 #TXpolitics,1245492207966015488,https://twitter.com/openletterbot/status/1245492207966015488
2020-04-01 23:23:50,USAjobs4all,,0,0,0,"Funeral Director or Embalmer urgently hiring during COVID-19-Dallas -Dual license is a plus and could offer more pay. This position requires a licensed Funeral Director in the state of Texas. - https://tinyurl.com/trsxgm4",,,,1245492096598974464,https://twitter.com/USAjobs4all/status/1245492096598974464
2020-04-01 23:22:33,Llancojudge,,1,1,4,"Llano County COVID-19 Status as of 6:00 PM 4/1/20 We remain at THREE confirmed cases. DSHS reports COVID-19 135 counties have confirmed cases of COVID-19 with 3,997 confirmed cases and 58 fatalities in Texas. Updated Llano County order can be found at http://www.co.llano.tx.us",,,,1245491771259400192,https://twitter.com/Llancojudge/status/1245491771259400192
2020-04-01 23:18:25,MarkDershowitz,texasgov,0,0,0,"How about getting more COVID test sites and kits into Texas?",,,,1245490734159089666,https://twitter.com/MarkDershowitz/status/1245490734159089666
2020-04-01 23:17:35,GregMontague8,RealCandaceO,0,0,0,"My president @GregAbbott_TX said Texas hospitals are currently at 2.5% capacity. To the other 49 states STAY OUT. Leave us alone. And this could also apply to post COVID-19. Now to be sure I love y'all's president @realDonaldTrump",,@GregAbbott_TX @realDonaldTrump,,1245490523063889921,https://twitter.com/GregMontague8/status/1245490523063889921
2020-04-01 23:13:49,jscurry44,,0,0,0,"@rolandsmartin Watching local news in Houston. Just saw a segment that stated Texas rank 49th for COVID-19 testing. Gov Abbott should be embarrassed. In the case of testing ‘ its small in Texas ‘. SMDH",,@rolandsmartin,,1245489575272873985,https://twitter.com/jscurry44/status/1245489575272873985
2020-04-01 23:13:22,LUCKLEE91,,0,0,0,"Covid-19 ain’t hitting Texas forreal cause we still gotta deal with hurricanes ",,,,1245489460269264897,https://twitter.com/LUCKLEE91/status/1245489460269264897
2020-04-01 23:12:59,Dbcgez,,0,0,0,"Don’t play with covid shit taking my fam... @Killeen, Texas https://www.instagram.com/p/B-dM2eMlJwB/?igshid=1fs6vcxii6g5j",,,,1245489365771567106,https://twitter.com/Dbcgez/status/1245489365771567106
2020-04-01 23:04:40,Tito10464327,AaronBlake,0,0,0,"Los religiosos en Florida y Texas son inmunes al #CoVID-19 pues están exentos de la orden de quedarse en casa y puede realizar sus reuniones y cultos como de costumbre. ",,,#CoVID,1245487273879179264,https://twitter.com/Tito10464327/status/1245487273879179264
