date,username,to,replies,retweets,favorites,text,geo,mentions,hashtags,id,permalink
2020-03-31 23:59:31,suziesuchi,HuffPost,0,1,0,"University of Texas, 70 UT students returned on a chartered plane back to Austin after partying in Cabo San Lucas: 28 Spring Breakers Test Positive For COVID-19 Coronavirus After Mexico Vacation. (To be honest have mixed feelings from anger to sadness but prayers sent) ",,,,1245138690130579456,https://twitter.com/suziesuchi/status/1245138690130579456
2020-03-31 23:58:29,epbusiness,,0,0,0,"City of Eagle Pass, Texas Receives Notice of Third Confirmed Positive COVID-19 Test During Emergency Meeting ",,,,1245138429177925633,https://twitter.com/epbusiness/status/1245138429177925633
2020-03-31 23:58:17,Wtfenway94,,0,1,0,"28 University of Texas spring breakers test positive for COVID-19 after group trip to Mexico #SmartNews",,,#SmartNews,1245138378904997889,https://twitter.com/Wtfenway94/status/1245138378904997889
2020-03-31 23:54:33,EddySr1728,briantylercohen,0,0,0,"Let’s be clear. 100k dead is a BEST case scenario. That’s with testing, PPE, ventilators and health staff healthy and working. Even then this figure included a national social distancing component. FLA is still not there. Texas and others started today. #Trumpfail #COVID ",,,#Trumpfail #COVID,1245137437942300681,https://twitter.com/EddySr1728/status/1245137437942300681
2020-03-31 23:46:49,HannahBookNook,,2,3,4,"All Texas Educators! Join us in 15 minutes for the first #booknookchat about House Bill 3 and the affect that COVID-19 will have! #txed #txlege #txschool #homeschool #virtualschool #elearning #remotelearning #remoteteaching #teachertwitter #suptchat #elachat #edtech #nonprofit",,,#booknookchat #txed #txlege #txschool #homeschool #virtualschool #elearning #remotelearning #remoteteaching #teachertwitter #suptchat #elachat #edtech #nonprofit,1245135490644312066,https://twitter.com/HannahBookNook/status/1245135490644312066
2020-03-31 23:46:45,JimSearchGroup,,0,0,0,"At least 28 Texas spring breakers test positive for COVID-19: https://www.aol.com/article/news/2020/03/31/at-least-28-texas-spring-breakers-test-positive-for-covid-19/23966542/?a_dgi=aolshare_twitter via @AOL",,@AOL,,1245135477436530690,https://twitter.com/JimSearchGroup/status/1245135477436530690
2020-03-31 23:46:07,XHNews,,1,9,32,"U.S. Texas extends social distancing order to April 30 to fight against COVID-19 pandemic http://xhne.ws/3lUcH",,,,1245135314567364609,https://twitter.com/XHNews/status/1245135314567364609
2020-03-31 23:46:06,XHNorthAmerica,,0,0,0,"U.S. Texas extends social distancing order to April 30 to fight against COVID-19 pandemic http://xhne.ws/3lUcH",,,,1245135312457617408,https://twitter.com/XHNorthAmerica/status/1245135312457617408
2020-03-31 23:45:15,KVUE,,0,5,21,"This Friday, #KVUE is partnering with organizations across Central Texas for a digital telethon called All Together ATX. We're raising money for the @atxcommunityfdn and @UnitedWayATX so they can help people in need in our community affected by COVID-19 http://www.alltogetheratx.org",,@atxcommunityfdn @UnitedWayATX,#KVUE,1245135098229506050,https://twitter.com/KVUE/status/1245135098229506050
2020-03-31 23:44:47,Microm3gas,,0,0,0,"University of Texas model shows why social distancing is crucial to stopping COVID-19 in Texas ",,,,1245134979543240705,https://twitter.com/Microm3gas/status/1245134979543240705
2020-03-31 23:44:12,rb2225,,0,0,0,"At least 28 Texas spring breakers test positive for COVID-19 after group trip to Mexico https://www.newsbreakapp.com/n/0ObnvZb5?s=a2&amp;pd=048mVQ8K",,,,1245134835498323970,https://twitter.com/rb2225/status/1245134835498323970
2020-03-31 23:43:42,StatsInTheWild,,0,0,0,"@ClayTravis when are you going to apologize for your irresponsible article? 28 University of Texas spring breakers test positive for COVID-19 https://www.nbcnews.com/news/us-news/least-28-texas-spring-breakers-test-positive-covid-19-after-n1173231",,@ClayTravis,,1245134706921934848,https://twitter.com/StatsInTheWild/status/1245134706921934848
2020-03-31 23:42:48,telediariorctv,,0,0,0,"RIOCOLORADENSES POR EL MUNDO – ROLANDO GONZÁLEZ MÉNDEZ DESDE EEUU Rolando es de Río Colorado, vive en Houston hace 6 años y para TDnews nos comenta acerca de la situación respecto al Covid-19 y que medidas toman en el estado de Texas. https://www.youtube.com/watch?v=OI7q_if7fBQ",,,,1245134480941166593,https://twitter.com/telediariorctv/status/1245134480941166593
2020-03-31 23:40:32,themotivated_co,,0,0,1,"I'd love to personally thank you for everything you do & let the community love on you! Please share if you are out there saving us! . #realheros #covid_19 @San Antonio, Texas https://www.instagram.com/p/B-arNWInDBs/?igshid=h099m92dlpwk",,,#realheros #covid_19,1245133911904190464,https://twitter.com/themotivated_co/status/1245133911904190464
2020-03-31 23:40:00,KRIS6News,,0,19,33,"If you've been experiencing anxiety, stress or emotional challenges due to the COVID-19 pandemic, you can call the Texas Health mental health hotline. ",,,,1245133777262829569,https://twitter.com/KRIS6News/status/1245133777262829569
2020-03-31 23:39:29,dr_abhi_joshi,,0,0,0,"That was totally unexpected! At least 28 Texas spring breakers test positive for COVID-19: https://aol.it/39qX7jy via @AOL",,@AOL,,1245133648216690690,https://twitter.com/dr_abhi_joshi/status/1245133648216690690
2020-03-31 23:39:02,MatthewCBS7,,0,0,0,"At least 28 test positive for COVID-19 in Texas after chartered spring break trip https://www.cbs7.com/content/news/At-least-28-test-positive-for-COVID-19-in-Texas-after-chartered-spring-break-trip-569260091.html",,,,1245133535175942145,https://twitter.com/MatthewCBS7/status/1245133535175942145
2020-03-31 23:38:31,MilanSenMD,,0,0,2,"Should have listened to Uncle Fauci....he’d have a #palmface for this one... #coronavirus #covid 28 University of Texas spring breakers test positive for COVID-19 after group trip to Mexico https://www.nbcnews.com/news/us-news/least-28-texas-spring-breakers-test-positive-covid-19-after-n1173231",,,#palmface #coronavirus #covid,1245133404976316418,https://twitter.com/MilanSenMD/status/1245133404976316418
2020-03-31 23:37:53,couchsecurity,,0,0,0,"14 days since the first death in Texas. 49 COVID deaths total. Roughly 3.5 deaths per day We averaged 554 deaths a day before this was ever a thing. ICUs tend to run at ~70% capacity during flu season. Everybody panic!",,,,1245133245135683590,https://twitter.com/couchsecurity/status/1245133245135683590
