date,username,to,replies,retweets,favorites,text,geo,mentions,hashtags,id,permalink
2020-05-11 23:59:12,OkayToSay,,0,2,3,"Join us this Thursday, May 14 @2 pm CT for a #Texas law enforcement-focused episode of “Let’s Talk: Coping with COVID-19"". Our guests: @IrvingPDChief, @ChiefHaleGPD, @odessapolice Mike Gerke, and @liftclimblove Link to Thursday's Facebook Live session: https://bit.ly/2WoD3Ly",,@IrvingPDChief @ChiefHaleGPD @odessapolice @liftclimblove,#Texas,1259996511586353153,https://twitter.com/OkayToSay/status/1259996511586353153
2020-05-11 23:57:39,BillDepew2,,0,1,1,"@BretBaier Dr. Ivette Lozano MD - PERSONAL EXPERIENCE WITH HER COVID PATIENTS! SHE HAS BEEN PRACTICING FOR 20 YEARS IN DALLAS, TEXAS. She holds the record for not being invited back on any form of Liberal Media! ",,@BretBaier,,1259996119242813440,https://twitter.com/BillDepew2/status/1259996119242813440
2020-05-11 23:57:00,BillDepew2,,0,1,1,"@parscale Dr. Ivette Lozano MD - PERSONAL EXPERIENCE WITH HER COVID PATIENTS! SHE HAS BEEN PRACTICING FOR 20 YEARS IN DALLAS, TEXAS. She holds the record for not being invited back on any form of Liberal Media! https://youtu.be/VSnSmPGh1Ac",,@parscale,,1259995958282203137,https://twitter.com/BillDepew2/status/1259995958282203137
2020-05-11 23:55:57,Herrminator,Advil,0,0,0,"Did you head back to Texas for COVID quarantine?",,,,1259995691696480256,https://twitter.com/Herrminator/status/1259995691696480256
2020-05-11 23:55:53,BillDepew2,,0,1,1,"@PressSec Dr. Ivette Lozano MD - PERSONAL EXPERIENCE WITH HER COVID PATIENTS! SHE HAS BEEN PRACTICING FOR 20 YEARS IN DALLAS, TEXAS. She holds the record for not being invited back on any form of Liberal Media! https://youtu.be/VSnSmPGh1Ac",,@PressSec,,1259995677515448323,https://twitter.com/BillDepew2/status/1259995677515448323
2020-05-11 23:55:14,leislgirl,,0,0,0,"@dallasnews @usatoday @huffpostpol FINALLY, Abbot orders tests for all at nursing homes, but waited for big daddy trump to give OK,GOP Fails TX Citizens;Gov. Abbott orders COVID-19 tests for all Texas nursing home residents ",,@dallasnews @USATODAY @HuffPostPol,,1259995511022641155,https://twitter.com/leislgirl/status/1259995511022641155
2020-05-11 23:54:00,DuncanBMissouri,Ilhan,0,0,0,"Why?? If a Texas salon owner can get sent to a jail that has covid-19 cases why can't people here illegally receive the penalty of there breaking of the law?? Once again you support non Americans while ignoring citizens. Do you remember who you are working for?",,,,1259995202292518915,https://twitter.com/DuncanBMissouri/status/1259995202292518915
2020-05-11 23:53:37,BillDepew2,DanaPerino,0,1,1,"Dr. Ivette Lozano MD - PERSONAL EXPERIENCE WITH HER COVID PATIENTS! SHE HAS BEEN PRACTICING FOR 20 YEARS IN DALLAS, TEXAS. She holds the record for not being invited back on any form of Liberal Media! https://youtu.be/VSnSmPGh1Ac",,,,1259995107933196292,https://twitter.com/BillDepew2/status/1259995107933196292
2020-05-11 23:52:44,BillDepew2,WattersWorld,0,1,1,"Dr. Ivette Lozano MD - PERSONAL EXPERIENCE WITH HER COVID PATIENTS! SHE HAS BEEN PRACTICING FOR 20 YEARS IN DALLAS, TEXAS. She holds the record for not being invited back on any form of Liberal Media! https://youtu.be/VSnSmPGh1Ac",,,,1259994882619342848,https://twitter.com/BillDepew2/status/1259994882619342848
2020-05-11 23:51:33,BillDepew2,realDonaldTrump,1,1,2,"Dr. Ivette Lozano MD - PERSONAL EXPERIENCE WITH HER COVID PATIENTS! SHE HAS BEEN PRACTICING FOR 20 YEARS IN DALLAS, TEXAS. She holds the record for not being invited back on any form of Liberal Media! https://youtu.be/VSnSmPGh1Ac",,,,1259994586665140224,https://twitter.com/BillDepew2/status/1259994586665140224
