,id,text,date,retweets,favorites,mentions,hashtags,geo,region
57,1300761600102629376,"In other words, contribute to the @DNC? No, thanks. #Trump2020 #LawAndOrder #FourMoreYears #PromisesMadePromisesKept #TheBestIsYetToCome",2020-09-01 11:45:07+00:00,100,74,@DNC,#Trump2020 #LawAndOrder #FourMoreYears #PromisesMadePromisesKept #TheBestIsYetToCome,,Kerrville Fredericksburg
58,1300759097596358657,"Happy anniversary to my parents! 30 years strong! Not many couples can say that. Love you guys. I'll see you guys soon! @Kerrville, Texas https://www.instagram.com/p/CEl6nPcD3Dj/?igshid=1q4aprph787ep",2020-09-01 11:35:10+00:00,1,2,,,,Kerrville Fredericksburg
59,1300676661432770560,,2020-09-01 06:07:36+00:00,0,2,,,,Kerrville Fredericksburg
60,1300651733752975361,What's even better than not seeing many Biden supporters and Peter's comments was your uncontrollable laughter! ,2020-09-01 04:28:32+00:00,0,0,,,,Kerrville Fredericksburg
61,1300651360560590849,"I'm at Kerrville, TX in TX",2020-09-01 04:27:03+00:00,0,0,,,,Kerrville Fredericksburg
62,1300650268049248256,Farfalle Pasta allá Carbonara tonight after a busy day of working with plants in in the Laboratory making wonderful products for our Magnificent Clients... Sending Monday night Love and Prayers to… https://www.instagram.com/p/CElJHxAARf3/?igshid=9n11a82y7q0d,2020-09-01 04:22:43+00:00,0,0,,,,Kerrville Fredericksburg
63,1300647612459159554,Found a new #Patriot! Need a follow back from @Kylecigelske1. #PatriotsUnite #Trump2020 #WeAreTrump,2020-09-01 04:12:10+00:00,0,0,@Kylecigelske1,#Patriot #PatriotsUnite #Trump2020 #WeAreTrump,,Kerrville Fredericksburg
64,1300646482459140103,"Found a few new #Patriots! Need a follow back from @BlackEagle_sc, @JuliaGarza10, and @rwaldis1. #PatriotsUnite #Trump2020 #WeAreTrump",2020-09-01 04:07:40+00:00,0,0,@BlackEagle_sc @JuliaGarza10 @rwaldis1,#Patriots #PatriotsUnite #Trump2020 #WeAreTrump,,Kerrville Fredericksburg
65,1300645783482572800,Following a few new #Patriots! Need a follow back from @red_raised. #PatriotsUnite #Trump2020 #WeAreTrump,2020-09-01 04:04:54+00:00,0,0,@red_raised,#Patriots #PatriotsUnite #Trump2020 #WeAreTrump,,Kerrville Fredericksburg
66,1300645007255273474,What's to come in 2020 stage 9? A new boss fight?,2020-09-01 04:01:49+00:00,1,1,,,,Kerrville Fredericksburg
67,1300641511160324097,I will buy an electric by the end of the year ,2020-09-01 03:47:55+00:00,0,0,,,,Kerrville Fredericksburg
68,1300640905662169089,OH HAHAHAHA,2020-09-01 03:45:31+00:00,0,1,,,,Kerrville Fredericksburg
69,1300640772702822402,i’m so confused on what it is ,2020-09-01 03:44:59+00:00,0,0,,,,Kerrville Fredericksburg
70,1300636595335450625,Following a new #Patriot! Need a follow back from @schandler78. #PatriotsUnite #Trump2020 #WeAreTrump,2020-09-01 03:28:23+00:00,0,0,@schandler78,#Patriot #PatriotsUnite #Trump2020 #WeAreTrump,,Kerrville Fredericksburg
71,1300636124147331079,"Found a few new #Patriots! Need a follow back from @HawkMaga, @Mookiegarza, and @daveRic96860093. #PatriotsUnite #Trump2020 #WeAreTrump",2020-09-01 03:26:31+00:00,0,1,@HawkMaga @Mookiegarza @daveRic96860093,#Patriots #PatriotsUnite #Trump2020 #WeAreTrump,,Kerrville Fredericksburg
72,1300635529084637184,"Following several new #Patriots! Need a follow back from @OHClandy, @Burggjk, @jeffVau67206232, @NatesWright1306, @patriot_ll, @dcalrider, and @LeonSBenson. #PatriotsUnite #Trump2020 #WeAreTrump",2020-09-01 03:24:09+00:00,2,4,@OHClandy @Burggjk @jeffVau67206232 @NatesWright1306 @patriot_ll @dcalrider @LeonSBenson,#Patriots #PatriotsUnite #Trump2020 #WeAreTrump,,Kerrville Fredericksburg
73,1300635308929712128,love you!!!,2020-09-01 03:23:16+00:00,0,1,,,,Kerrville Fredericksburg
74,1300635027865247745,Love you! ,2020-09-01 03:22:09+00:00,1,2,,,,Kerrville Fredericksburg
75,1300634121874608128,"Following a few new #Patriots! Need a follow back from @donn1em, @kevinb2017, and @ChokrachCandy. #PatriotsUnite #Trump2020 #WeAreTrump",2020-09-01 03:18:33+00:00,0,1,@donn1em @kevinb2017 @ChokrachCandy,#Patriots #PatriotsUnite #Trump2020 #WeAreTrump,,Kerrville Fredericksburg
76,1300633975006867456,Love yall!! ,2020-09-01 03:17:58+00:00,0,0,,,,Kerrville Fredericksburg
77,1300633109940129794,My player of the week #playeroftheweek #titlebelt,2020-09-01 03:14:32+00:00,0,1,,#playeroftheweek #titlebelt,,Kerrville Fredericksburg
78,1300631700746240006,Its the having two different conversations on two different platforms for me! love my John’s Sugar Babies family,2020-09-01 03:08:56+00:00,1,4,,,,Kerrville Fredericksburg
79,1300631289981214720,"Following several new #Patriots! Need a follow back from @Webhead1661, @Gorg_Acho, @wetheinfringed, @kaymcguire33, @MARKDAV91497805, @Jdlr425Michael, @dmgliberty, and @Torchtip1. #PatriotsUnite #Trump2020 #WeAreTrump",2020-09-01 03:07:18+00:00,2,2,@Webhead1661 @Gorg_Acho @wetheinfringed @kaymcguire33 @MARKDAV91497805 @Jdlr425Michael @dmgliberty @Torchtip1,#Patriots #PatriotsUnite #Trump2020 #WeAreTrump,,Kerrville Fredericksburg
80,1300629856783396867,Following a new #Patriot! Need a follow back from @MarkTrue9. #PatriotsUnite #Trump2020 #WeAreTrump,2020-09-01 03:01:37+00:00,0,2,@MarkTrue9,#Patriot #PatriotsUnite #Trump2020 #WeAreTrump,,Kerrville Fredericksburg
81,1300629461411467269,"Found several new #Patriots! Need a follow back from @BrakeSadie, @All_Clear_, @Christine_MAGA, @donna_anette, @wayne_lovitt, @Justice97634279, and @DonaldRayBritt2. #PatriotsUnite #Trump2020 #WeAreTrump",2020-09-01 03:00:02+00:00,0,1,@BrakeSadie @All_Clear_ @Christine_MAGA @donna_anette @wayne_lovitt @Justice97634279 @DonaldRayBritt2,#Patriots #PatriotsUnite #Trump2020 #WeAreTrump,,Kerrville Fredericksburg
82,1300628475615772674,Found a couple new #Patriots! Need a follow back from @Brian_views and @skool57. #PatriotsUnite #Trump2020 #WeAreTrump,2020-09-01 02:56:07+00:00,0,1,@Brian_views @skool57,#Patriots #PatriotsUnite #Trump2020 #WeAreTrump,,Kerrville Fredericksburg
83,1300627754392735745,Following a couple new #Patriots! Need a follow back from @Clemens4Trump and @RonBillings5. #PatriotsUnite #Trump2020 #WeAreTrump,2020-09-01 02:53:15+00:00,0,3,@Clemens4Trump @RonBillings5,#Patriots #PatriotsUnite #Trump2020 #WeAreTrump,,Kerrville Fredericksburg
84,1300626967167995909,Found a few new #Patriots! Need a follow back from @zeldapeax. #PatriotsUnite #Trump2020 #WeAreTrump,2020-09-01 02:50:08+00:00,0,1,@zeldapeax,#Patriots #PatriotsUnite #Trump2020 #WeAreTrump,,Kerrville Fredericksburg
85,1300624713845215233,HHAHAU AINT LYING,2020-09-01 02:41:10+00:00,1,1,,,,Kerrville Fredericksburg
86,1300619306171084802,Thank you Sheri,2020-09-01 02:19:41+00:00,0,2,,,,Kerrville Fredericksburg
87,1300619177489829894,Beautiful picture and amen,2020-09-01 02:19:10+00:00,0,3,,,,Kerrville Fredericksburg
88,1300616905015910400,"2020 Summer Vacation #JustUs #MeandHim @Fredericksburg, Texas https://www.instagram.com/p/CEk581tB4oZ1_M8ES3Y0JQE0GrLb21zmxHVdDY0/?igshid=1ieg4rcxgmtyc",2020-09-01 02:10:09+00:00,0,2,,#JustUs #MeandHim,,Kerrville Fredericksburg
89,1300615614499823616,Vacation getaway! Wine tasting #2! Me &amp; him! #JustUs @GrapeCreekWine fredericksburgtexas @Grape Creek Vineyards https://www.instagram.com/p/CEk5XVtBlVPpJh-n2Y3p1u8nRBy99RWwc54P140/?igshid=1nw98xnta513y,2020-09-01 02:05:01+00:00,0,0,@GrapeCreekWine,#JustUs,,Kerrville Fredericksburg
90,1300614104546246660,So nice to slip away for a much needed vacation! Who knew Texas has so many wonderful wineries! @Bingham Family Vineyards Fredericksburg https://www.instagram.com/p/CEk4rddh1L_HVOQzqVLay3MoG3JHjpOz4URapc0/?igshid=1ly50kk5zuenp,2020-09-01 01:59:01+00:00,0,1,,,,Kerrville Fredericksburg
91,1300612666831122439,can’t wait to watch y’all’s journey!!,2020-09-01 01:53:18+00:00,0,2,,,,Kerrville Fredericksburg
92,1300608833723813889,Fredericksburg! This Friday. westernedgecellars 7:30pm. @Western Edge https://www.instagram.com/p/CEk2SBQjz2L/?igshid=1a8d46vg4fhw3,2020-09-01 01:38:04+00:00,1,0,,,,Kerrville Fredericksburg
93,1300601535873855489,BEAVIS & BUTT-HEAD!!,2020-09-01 01:09:04+00:00,0,1,,,,Kerrville Fredericksburg
94,1300594132969234432,And this man may be President of the United States... What a clear and obvious indication of how low we have digressed as a society.,2020-09-01 00:39:39+00:00,0,3,,,,Kerrville Fredericksburg
95,1300592976914247681, ,2020-09-01 00:35:04+00:00,1,1,,,,Kerrville Fredericksburg
0,1301306779427655683,i wear a hard hat bc it protects me from literally everything in the whole world,2020-09-02 23:51:27+00:00,0,47,,,,Kerrville Fredericksburg
1,1301305800036626433,"Move to Texas. I've had a Trump sign in my ward for months, and no issues.",2020-09-02 23:47:34+00:00,0,3,,,,Kerrville Fredericksburg
2,1301305344807886851,@TNlakePatriot Thank you for your service! ,2020-09-02 23:45:45+00:00,0,1,@TNlakePatriot,,,Kerrville Fredericksburg
3,1301304364208971778,#BurnLootMurder,2020-09-02 23:41:52+00:00,1,1,,#BurnLootMurder,,Kerrville Fredericksburg
4,1301303351867564032,Found a new #Patriot! Need a follow back from @AlbertaBetter. #PatriotsUnite #Trump2020 #WeAreTrump,2020-09-02 23:37:50+00:00,0,2,@AlbertaBetter,#Patriot #PatriotsUnite #Trump2020 #WeAreTrump,,Kerrville Fredericksburg
5,1301301006848921601,I'm believing she's going to win!,2020-09-02 23:28:31+00:00,3,8,,,,Kerrville Fredericksburg
6,1301299790156828679,That's why @realDonaldTrump wanted either one of the current debates or an added debate to be earlier in September.,2020-09-02 23:23:41+00:00,0,0,@realDonaldTrump,,,Kerrville Fredericksburg
7,1301297557197533184,"Due to @SpeakerPelosi's age, her skin sags so much, her mouth is now around her neck.",2020-09-02 23:14:49+00:00,0,0,@SpeakerPelosi,,,Kerrville Fredericksburg
8,1301296982447788034,Yep. Claims it was a set up. ,2020-09-02 23:12:32+00:00,0,0,,,,Kerrville Fredericksburg
9,1301296433157623813,Bravo zulu!,2020-09-02 23:10:21+00:00,0,1,,,,Kerrville Fredericksburg
10,1301296222054035457,"*a few drinks in* Nobody: Literally nobody: My boyfriend: if emergency math homework popped up right now, I’d be able to do it",2020-09-02 23:09:30+00:00,1,3,,,,Kerrville Fredericksburg
11,1301295946446315523,Would appreciate a follow back from everyone! #PatriotsUnite #Trump2020 #WeAreTrump ,2020-09-02 23:08:25+00:00,0,0,,#PatriotsUnite #Trump2020 #WeAreTrump,,Kerrville Fredericksburg
12,1301293789710090241,"She's guilty of #ImmigrationFraud, incest, and possibly bigamy. #DeportIlhan",2020-09-02 22:59:50+00:00,0,0,,#ImmigrationFraud #DeportIlhan,,Kerrville Fredericksburg
13,1301293298812948488,Anyone in the Fredericksburg area come out to Crossroads! Music starts at 7!,2020-09-02 22:57:53+00:00,0,4,,,,Kerrville Fredericksburg
14,1301293212754116609,Flip the script by painting your ceiling a color that draws the eye up like this cement grey color. #benjaminmoorepaint #benjaminmooreretailer #interiordesign,2020-09-02 22:57:33+00:00,0,0,,#benjaminmoorepaint #benjaminmooreretailer #interiordesign,,Kerrville Fredericksburg
15,1301292865130242049,Reno 911 stays undefeated ,2020-09-02 22:56:10+00:00,0,13,,,,Kerrville Fredericksburg
16,1301292540142981121,Are you kidding? Joe's the one who's writing them up!,2020-09-02 22:54:53+00:00,0,1,,,,Kerrville Fredericksburg
17,1301292088949198851,Following everyone! Still need a follow back from @ohBlondies. #PatriotsUnite #Trump2020 #WeAreTrump,2020-09-02 22:53:05+00:00,0,0,@ohBlondies,#PatriotsUnite #Trump2020 #WeAreTrump,,Kerrville Fredericksburg
18,1301291537721102339,Hill country traffic... Loved my drive to Doss and Harper ISD today!,2020-09-02 22:50:54+00:00,0,16,,,,Kerrville Fredericksburg
19,1301288368505065473,https://www.facebook.com/UrbanHealthOutreachmedia/videos/305221534042148/,2020-09-02 22:38:18+00:00,0,0,,,,Kerrville Fredericksburg
20,1301286952822607872,"Just like @TheDemocrats, @JoeBiden leads from behind.",2020-09-02 22:32:40+00:00,1,2,@TheDemocrats @JoeBiden,,,Kerrville Fredericksburg
21,1301286265476833281,"Following everyone already! Still need a follow back from @bill_cody1958, @TimbrScribe, @Okie4T, and @JudiH80. #PatriotsUnite #Trump2020 #WeAreTrump",2020-09-02 22:29:57+00:00,1,0,@bill_cody1958 @TimbrScribe @Okie4T @JudiH80,#PatriotsUnite #Trump2020 #WeAreTrump,,Kerrville Fredericksburg
22,1301285376368279557,I also think it was Marine 1 rather than AF 1.,2020-09-02 22:26:25+00:00,0,0,,,,Kerrville Fredericksburg
23,1301285150911868928,"Fox reported it the day it happened. It's under investigation, and that's all thst was said.",2020-09-02 22:25:31+00:00,0,0,,,,Kerrville Fredericksburg
24,1301273310324576256,https://www.nbc.com/transplant New show! I’m gonna check it out! #Transplant,2020-09-02 21:38:28+00:00,0,0,,#Transplant,,Kerrville Fredericksburg
25,1301273125733232640,A humble man ,2020-09-02 21:37:44+00:00,0,0,,,,Kerrville Fredericksburg
26,1301267878092603392,Maybe I only grill cashsaver steaks with you #ooop #never,2020-09-02 21:16:53+00:00,0,1,,#ooop #never,,Kerrville Fredericksburg
27,1301266900668870661,Sooooo two days....,2020-09-02 21:13:00+00:00,0,1,,,,Kerrville Fredericksburg
28,1301263781344014344,Found a new #Patriot! Need a follow back from @JMHaircut. #PatriotsUnite #Trump2020 #WeAreTrump,2020-09-02 21:00:36+00:00,0,1,@JMHaircut,#Patriot #PatriotsUnite #Trump2020 #WeAreTrump,,Kerrville Fredericksburg
29,1301262812300402691,Already following!,2020-09-02 20:56:45+00:00,2,0,,,,Kerrville Fredericksburg
30,1301260525494558720,"I never voted a straight ticket because I never trusted that it would be counted correctly. Plus, I loved voting against every #Democrat running. ",2020-09-02 20:47:40+00:00,1,3,,#Democrat,,Kerrville Fredericksburg
31,1301260377624371201,We’ve been caught @Aced_Jai21 @shelbysoliss,2020-09-02 20:47:04+00:00,0,4,@Aced_Jai21 @shelbysoliss,,,Kerrville Fredericksburg
32,1301250253656653826,,2020-09-02 20:06:51+00:00,0,0,,,,Kerrville Fredericksburg
33,1301249937263521795,Thanks so much for the shout out! It's an honor to be included among these #Patriots! #PatriotsUnite #Trump2020 #WeAreTrump,2020-09-02 20:05:35+00:00,0,1,,#Patriots #PatriotsUnite #Trump2020 #WeAreTrump,,Kerrville Fredericksburg
34,1301248183071379456,True ,2020-09-02 19:58:37+00:00,0,1,,,,Kerrville Fredericksburg
35,1301248091866238976,told louren i want a planner and i never seen a girl get so excited over something so small lmao,2020-09-02 19:58:15+00:00,0,4,,,,Kerrville Fredericksburg
36,1301243440190099457,support i love it ... coming december 2020 ,2020-09-02 19:39:46+00:00,0,1,,,,Kerrville Fredericksburg
37,1301242768526893060,"Following a bunch of new #Patriots! Need a follow back from @Slyj1, @RafaelEMolina3, @NormanC43960250, @Stefani11923116, @zelda3024, @hakesaw, @dadbodbob, and @DACox7. #PatriotsUnite #Trump2020 #WeAreTrump",2020-09-02 19:37:06+00:00,0,4,@Slyj1 @RafaelEMolina3 @NormanC43960250 @Stefani11923116 @zelda3024 @hakesaw @dadbodbob @DACox7,#Patriots #PatriotsUnite #Trump2020 #WeAreTrump,,Kerrville Fredericksburg
38,1301241179787407362,Found a new #Patriot! Need a follow back from @SteveHa19033637. #PatriotsUnite #Trump2020 #WeAreTrump,2020-09-02 19:30:47+00:00,0,2,@SteveHa19033637,#Patriot #PatriotsUnite #Trump2020 #WeAreTrump,,Kerrville Fredericksburg
39,1301239690008424451,"Yes, an arrogant SOB with his foot on the taxpayers' desk and a demented person staring off into space. Faces of the @TheDemocrats. ",2020-09-02 19:24:52+00:00,0,2,@TheDemocrats,,,Kerrville Fredericksburg
40,1301237980745682950,Found a new #Patriot! Need a follow back from @debnash10. Still need a follow back from @DJcalligraphy. #PatriotsUnite #Trump2020 #WeAreTrump,2020-09-02 19:18:05+00:00,0,0,@debnash10 @DJcalligraphy,#Patriot #PatriotsUnite #Trump2020 #WeAreTrump,,Kerrville Fredericksburg
41,1301237198965088258,Following a couple new #Patriots! Need a follow back from @Rehab54928974 and @Spiritoftruth77. #PatriotsUnite #Trump2020 #WeAreTrump,2020-09-02 19:14:58+00:00,0,0,@Rehab54928974 @Spiritoftruth77,#Patriots #PatriotsUnite #Trump2020 #WeAreTrump,,Kerrville Fredericksburg
42,1301236225836187648,"Found a few new #Patriots! Need a follow back from @DJcalligraphy, @Gamecha42, and @HawkingJay33. #PatriotsUnite #Trump2020 #WeAreTrump",2020-09-02 19:11:06+00:00,0,1,@DJcalligraphy @Gamecha42 @HawkingJay33,#Patriots #PatriotsUnite #Trump2020 #WeAreTrump,,Kerrville Fredericksburg
43,1301235659835834368,"Found a few new #Patriots! Need a follow back from @RICH_DC87, @LeeMcElroy, and @P4QLG. #PatriotsUnite #Trump2020 #WeAreTrump",2020-09-02 19:08:51+00:00,0,2,@RICH_DC87 @LeeMcElroy @P4QLG,#Patriots #PatriotsUnite #Trump2020 #WeAreTrump,,Kerrville Fredericksburg
44,1301235266406035457,i never posted my class ring pictures on twitter so here we go !!!,2020-09-02 19:07:17+00:00,4,121,,,,Kerrville Fredericksburg
45,1301234436940455937,Found a new #Patriot! Need a follow back from @AMaeMcKenna1. #PatriotsUnite #Trump2020 #WeAreTrump,2020-09-02 19:04:00+00:00,1,0,@AMaeMcKenna1,#Patriot #PatriotsUnite #Trump2020 #WeAreTrump,,Kerrville Fredericksburg
46,1301233850706808832,"Following several new #Patriots! Need a follow back from @RonRondwilson, @SBlackmon67, @marjoriemkh, @toots_lil, @orangeduckfuzz, @kimmie_2014, @SarahReam8, and @Beccabo59413594. #PatriotsUnite #Trump2020 #WeAreTrump",2020-09-02 19:01:40+00:00,3,4,@RonRondwilson @SBlackmon67 @marjoriemkh @toots_lil @orangeduckfuzz @kimmie_2014 @SarahReam8 @Beccabo59413594,#Patriots #PatriotsUnite #Trump2020 #WeAreTrump,,Kerrville Fredericksburg
47,1301230273485508608,Found a new #Patriot! Need a follow back from @jamesdubiel1. #PatriotsUnite #Trump2020 #WeAreTrump,2020-09-02 18:47:27+00:00,0,0,@jamesdubiel1,#Patriot #PatriotsUnite #Trump2020 #WeAreTrump,,Kerrville Fredericksburg
48,1301229869100040194,"Found a few new #Patriots! Need a follow back from @LyneRobinson2, @esereht0109, and @iamwoke88. #PatriotsUnite #Trump2020 #WeAreTrump",2020-09-02 18:45:51+00:00,0,0,@LyneRobinson2 @esereht0109 @iamwoke88,#Patriots #PatriotsUnite #Trump2020 #WeAreTrump,,Kerrville Fredericksburg
49,1301229496197144576,"Following several new #Patriots! Need a follow back from @Jeana_CueQueen, @_jan_sweet_15_, @MaggieO49687537, @dfinchy1970, and @Defiant801. Still need a follow back from @ohBlondies. #PatriotsUnite #Trump2020 #WeAreTrump",2020-09-02 18:44:22+00:00,2,2,@Jeana_CueQueen @_jan_sweet_15_ @MaggieO49687537 @dfinchy1970 @Defiant801 @ohBlondies,#Patriots #PatriotsUnite #Trump2020 #WeAreTrump,,Kerrville Fredericksburg
50,1301228622309621762,"Following a few new #Patriots! Need a follow back from @Leannedini, @dalealexander79, @Treyp82, and @bksmith1968. Still need a follow back from @blmillman and @HaddadHeather. #PatriotsUnite #Trump2020 #WeAreTrump",2020-09-02 18:40:53+00:00,0,2,@Leannedini @dalealexander79 @Treyp82 @bksmith1968 @blmillman @HaddadHeather,#Patriots #PatriotsUnite #Trump2020 #WeAreTrump,,Kerrville Fredericksburg
51,1301227561595346944,Found a new #Patriot! Need a follow back from @ColleenBrees. #PatriotsUnite #Trump2020 #WeAreTrump,2020-09-02 18:36:40+00:00,0,0,@ColleenBrees,#Patriot #PatriotsUnite #Trump2020 #WeAreTrump,,Kerrville Fredericksburg
52,1301226824119332864,"Following several new #Patriots! Need a follow back from @QTeam1982, @maddmic1297, @HubbyPatriot, @naynayfig, and @CMRCNJ. #PatriotsUnite #Trump2020 #WeAreTrump",2020-09-02 18:33:45+00:00,1,1,@QTeam1982 @HubbyPatriot @naynayfig @CMRCNJ,#Patriots #PatriotsUnite #Trump2020 #WeAreTrump,,Kerrville Fredericksburg
53,1301226424066617346,I swear to god if you throw pepper on your steak before you sear...,2020-09-02 18:32:09+00:00,0,0,,,,Kerrville Fredericksburg
54,1301225204757286916,Es un personaje in necesario,2020-09-02 18:27:19+00:00,0,0,,,,Kerrville Fredericksburg
55,1301225063035920384,"Found several new #Patriots! Need a follow back from @TonyFaust6, @averageexdem, @Michell52107931, @CleanDeepState, @AtlantisVisitor, and @SweetLandofLib1. #PatriotsUnite #Trump2020 #WeAreTrump",2020-09-02 18:26:45+00:00,2,2,@TonyFaust6 @averageexdem @Michell52107931 @CleanDeepState @AtlantisVisitor @SweetLandofLib1,#Patriots #PatriotsUnite #Trump2020 #WeAreTrump,,Kerrville Fredericksburg
56,1301224310196105218,"Following several new #Patriots! Need a follow back from @Penguin99999999 @M97607330, @PayneWynne, @paul32906218, @MakaylaRose53, and @JPCaudill44. #PatriotsUnite #Trump2020 #WeAreTrump",2020-09-02 18:23:45+00:00,0,3,@M97607330 @PayneWynne @paul32906218 @MakaylaRose53 @JPCaudill44,#Patriots #PatriotsUnite #Trump2020 #WeAreTrump,,Kerrville Fredericksburg
57,1301223572996849666,Following a couple new #Patriots! Need a follow back from @ca_cue and @Quillaro. Still need a follow back from @rennym29. #PatriotsUnite #Trump2020 6,2020-09-02 18:20:50+00:00,0,0,@ca_cue @Quillaro @rennym29,#Patriots #PatriotsUnite #Trump2020,,Kerrville Fredericksburg
58,1301222639483129858,"Found a few new #Patriots! Need a follow back from @TKS6154, @S51Bill, and @jross3525. #PatriotsUnite #Trump2020 #WeAreTrump",2020-09-02 18:17:07+00:00,4,2,@TKS6154 @S51Bill @jross3525,#Patriots #PatriotsUnite #Trump2020 #WeAreTrump,,Kerrville Fredericksburg
59,1301222304828010497,"Just posted a photo @Fredericksburg, Texas https://www.instagram.com/p/CEpNQjlDn4r/?igshid=1252xt21lyrgn",2020-09-02 18:15:47+00:00,0,0,,,,Kerrville Fredericksburg
60,1301221971435421698,i wanna grow out a mullet,2020-09-02 18:14:28+00:00,0,0,,,,Kerrville Fredericksburg
61,1301221740115357700,"Following a few new #Patriots! Need a follow back from @etr55, @HembG, and @rossel3yr. #PatriotsUnite #Trump2020 #WeAreTrump",2020-09-02 18:13:33+00:00,1,2,@etr55 @HembG @rossel3yr,#Patriots #PatriotsUnite #Trump2020 #WeAreTrump,,Kerrville Fredericksburg
62,1301219668531834881,"What kind of trash is this? I ask because it certainly can't be journalism, especially since @MikeBloomberg's name is on it.",2020-09-02 18:05:19+00:00,0,0,@MikeBloomberg,,,Kerrville Fredericksburg
63,1301218211694891008,Biden finally gets a real question and melts down.,2020-09-02 17:59:31+00:00,0,0,,,,Kerrville Fredericksburg
64,1301215861647331328,It's a goat. ,2020-09-02 17:50:11+00:00,0,1,,,,Kerrville Fredericksburg
65,1301205773427630081,“Hard work beats talent when talent doesn’t work hard” -Tim Notke – at Schreiner University,2020-09-02 17:10:06+00:00,11,40,,,,Kerrville Fredericksburg
66,1301201126415532034,Please support my GoFundMe campaign: https://www.gofundme.com/f/23cqzt4d9c?utm_medium=social&amp;utm_source=twitter&amp;utm_campaign=p_na+share-sheet&amp;pc_code=tw_co_dashboard_a&amp;rcid=c89c9d58530d453da0f7303fce32b448 @gofundme,2020-09-02 16:51:38+00:00,0,0,@gofundme,,,Kerrville Fredericksburg
67,1301201078831190019,Please support my GoFundMe campaign: https://www.gofundme.com/f/23cqzt4d9c?utm_medium=social&amp;utm_source=twitter&amp;utm_campaign=p_na+share-sheet&amp;pc_code=tw_co_dashboard_a&amp;rcid=c89c9d58530d453da0f7303fce32b448 @gofundme,2020-09-02 16:51:26+00:00,0,1,@gofundme,,,Kerrville Fredericksburg
68,1301190699015172096,This page is too funny ,2020-09-02 16:10:12+00:00,0,0,,,,Kerrville Fredericksburg
69,1301174899290050560,I literally just want to wear an oversized hoodie and not sweat my balls off ,2020-09-02 15:07:25+00:00,1,3,,,,Kerrville Fredericksburg
70,1301143351626956801,"Thank you for amplifying awareness regarding the #overdose crisis. All Opioid OD’s are 100% reversible which means we only have a sentiment &amp; policy crisis. Respectfully, @JohnTory, using ‘abuse’ in connection w/ drug users, it imparts perpetrator overtones and fosters stigma.",2020-09-02 13:02:03+00:00,1,1,@JohnTory,#overdose,,Kerrville Fredericksburg
71,1301135221786578944,Already following everyone.,2020-09-02 12:29:45+00:00,1,1,,,,Kerrville Fredericksburg
72,1301134497078013952,"""Does she really think American people are that stupid to believe that?"" In a word, yes.",2020-09-02 12:26:52+00:00,0,3,,,,Kerrville Fredericksburg
73,1301120436818898950,Come listen to my recall of game 7,2020-09-02 11:31:00+00:00,0,0,,,,Kerrville Fredericksburg
74,1301110131250393088,Thanks so much!,2020-09-02 10:50:03+00:00,0,0,,,,Kerrville Fredericksburg
75,1301110050484822016,#TrueDat,2020-09-02 10:49:44+00:00,0,1,,#TrueDat,,Kerrville Fredericksburg
76,1301109826735484928,That's why the hashtag #Hypocrite.,2020-09-02 10:48:50+00:00,1,3,,#Hypocrite,,Kerrville Fredericksburg
77,1301109664231424000,Could a fellow #Patriot get a follow back? Thanks! #PatriotsUnite #Trump2020 #WeAreTrump ,2020-09-02 10:48:12+00:00,0,0,,#Patriot #PatriotsUnite #Trump2020 #WeAreTrump,,Kerrville Fredericksburg
78,1301109009441787906,Already following!,2020-09-02 10:45:35+00:00,0,1,,,,Kerrville Fredericksburg
79,1301108846061064192,Followed you. Would appreciate a follow back. Thanks so much! #PatriotsUnite #Trump2020 #WeAreTrump ,2020-09-02 10:44:56+00:00,1,2,,#PatriotsUnite #Trump2020 #WeAreTrump,,Kerrville Fredericksburg
80,1301108309160755202,"Well, I did watch a video compliments of #ProjectVeritas where a paid ""protester"" admits he got a check ""signed by George Soros."" So, there's that.",2020-09-02 10:42:48+00:00,0,0,,#ProjectVeritas,,Kerrville Fredericksburg
81,1301107420924653568,Would appreciate a follow back. Thanks! #PatriotsUnite #Trump2020 #WeAreTrump ,2020-09-02 10:39:17+00:00,0,1,,#PatriotsUnite #Trump2020 #WeAreTrump,,Kerrville Fredericksburg
82,1301106747973816320,Amen!,2020-09-02 10:36:36+00:00,0,0,,,,Kerrville Fredericksburg
83,1301105322141126656, ,2020-09-02 10:30:56+00:00,0,1,,,,Kerrville Fredericksburg
84,1301104201540476928,Would appreciate a follow back. Thanks! #PatriotsUnite #Trump2020 #WeAreTrump ,2020-09-02 10:26:29+00:00,1,1,,#PatriotsUnite #Trump2020 #WeAreTrump,,Kerrville Fredericksburg
85,1301103480136925185,Amen!,2020-09-02 10:23:37+00:00,1,1,,,,Kerrville Fredericksburg
86,1301102806594715649,@PGATOUR2K this was an amazing shot,2020-09-02 10:20:57+00:00,0,0,@PGATOUR2K,,,Kerrville Fredericksburg
87,1301101808933273601,Following this #Patriot. Would appreciate a follow back! #PatriotsUnite #Trump2020 #WeAreTrump,2020-09-02 10:16:59+00:00,0,2,,#Patriot #PatriotsUnite #Trump2020 #WeAreTrump,,Kerrville Fredericksburg
88,1301100174345936896,Omg!!! @FameOnFireBand,2020-09-02 10:10:29+00:00,0,3,@FameOnFireBand,,,Kerrville Fredericksburg
