,id,text,date,retweets,favorites,mentions,hashtags,geo,region
0,1300221746050727936,,2020-08-30 23:59:55+00:00,2,2,,,,Mcallen
1,1300221708549394435,,2020-08-30 23:59:46+00:00,7,8,,,,Mcallen
2,1300221612495638534,"The episode of futurama when Leela sends the surface tickets to her parents by flushing them down the toilet in the ""Justice Team"" episode, Leela's parents talk through bender and say. ""We're in here too...""",2020-08-30 23:59:24+00:00,0,0,,,,Mcallen
3,1300221539888103425,1/2,2020-08-30 23:59:06+00:00,1,3,,,,Mcallen
4,1300221468756893696,i deserves more than what i’m getting.,2020-08-30 23:58:49+00:00,0,0,,,,Mcallen
5,1300220923065368584,,2020-08-30 23:56:39+00:00,0,0,,,,Mcallen
6,1300220826617352192,Appreciate ya! ,2020-08-30 23:56:16+00:00,0,1,,,,Mcallen
7,1300220721843646464,"The mainstream media continues to gleefully shred its credibility at this critical juncture, one stupid tweet at a time. The continued lack of self-awareness is mind-boggling.",2020-08-30 23:55:51+00:00,6,25,,,,Mcallen
8,1300219764267196416,,2020-08-30 23:52:03+00:00,0,0,,,,Mcallen
9,1300219639956373505,They’ll NEVER understand how we pee. They won’t EVER experience the way we poop. They’ll never understand why don’t wipe sometimes ,2020-08-30 23:51:33+00:00,4,31,,,,Mcallen
10,1300219531609149440,,2020-08-30 23:51:07+00:00,0,2,,,,Mcallen
11,1300219469340565506,,2020-08-30 23:50:53+00:00,0,4,,,,Mcallen
12,1300219224426721281,,2020-08-30 23:49:54+00:00,0,0,,,,Mcallen
13,1300219152939003904,I miss this so much,2020-08-30 23:49:37+00:00,0,0,,,,Mcallen
14,1300219140679110656,Baron Corbin carried into the arena. #WWEPayback,2020-08-30 23:49:34+00:00,0,0,,#WWEPayback,,Mcallen
15,1300219057766043657,,2020-08-30 23:49:14+00:00,0,0,,,,Mcallen
16,1300218910105632775, my spirit lives on.,2020-08-30 23:48:39+00:00,0,1,,,,Mcallen
17,1300218886542036993,,2020-08-30 23:48:34+00:00,0,0,,,,Mcallen
18,1300218779641798656,,2020-08-30 23:48:08+00:00,0,0,,,,Mcallen
19,1300218595306340352,,2020-08-30 23:47:24+00:00,0,0,,,,Mcallen
20,1300218419514667012,Amazing work bro!! Y’all hit him up for a good detail! ,2020-08-30 23:46:42+00:00,2,5,,,,Mcallen
21,1300218123153440769,So the end will justify the means ... correct ?,2020-08-30 23:45:32+00:00,0,0,,,,Mcallen
22,1300218080782675975,My bdays on Thursday and I’m probably not gonna do anything because all my money is going to bills ,2020-08-30 23:45:21+00:00,0,0,,,,Mcallen
23,1300216794494443522,@c_yanezz,2020-08-30 23:40:15+00:00,0,0,@c_yanezz,,,Mcallen
24,1300216672784089088,Thank you so much I appreciate it!!! ,2020-08-30 23:39:46+00:00,0,1,,,,Mcallen
25,1300216605549486080,Thank you Frank I appreciate it! ,2020-08-30 23:39:30+00:00,0,1,,,,Mcallen
26,1300216400234123265,Jajajja,2020-08-30 23:38:41+00:00,0,1,,,,Mcallen
27,1300215651999666177,Losing MY SHIT OVER THIS ,2020-08-30 23:35:42+00:00,0,1,,,,Mcallen
28,1300215242165825536,I make more money off Walmart than I do my job,2020-08-30 23:34:05+00:00,0,3,,,,Mcallen
29,1300214786874134528,My husband walking around the house talking to his friend on the phone........ Reminds of how my mom is in the phone lol,2020-08-30 23:32:16+00:00,0,1,,,,Mcallen
30,1300214645966471174,"I remember when I used to think that I couldn’t LIVE without that special someone. I was so weak, what a joke ",2020-08-30 23:31:43+00:00,0,2,,,,Mcallen
31,1300214448024682496,I’m a crybaby I will literally cry just because I’m annoyed I hate it,2020-08-30 23:30:55+00:00,4,9,,,,Mcallen
32,1300214343355822082,Let’s go!!! ,2020-08-30 23:30:30+00:00,0,1,,,,Mcallen
33,1300214021388369922,My curls don’t last for shit I hate it out here,2020-08-30 23:29:14+00:00,0,1,,,,Mcallen
34,1300213579233341440, ,2020-08-30 23:27:28+00:00,0,1,,,,Mcallen
35,1300213421892423682,@chloexhalle omg! #mtvvma,2020-08-30 23:26:51+00:00,0,0,@chloexhalle,#mtvvma #mtvvma,,Mcallen
36,1300213145538101248,Probably the most evil groove of 2020. Song: Vortex by @tigranmusic ft. @tosinabasi,2020-08-30 23:25:45+00:00,2,6,@tigranmusic @TosinAbasi,,,Mcallen
37,1300213016991076353,i ordered some clothes for my bday and i’m so excited!! :)),2020-08-30 23:25:14+00:00,0,2,,,,Mcallen
38,1300212864100245506,Uhhh if you liked your doctor did you get to keep him?,2020-08-30 23:24:38+00:00,0,0,,,,Mcallen
39,1300212725767954433,"Corona’s killed almost 1M worldwide. Millions delayed plans & lost livelihoods, but somehow there’s protest to send the valley back to the death spiral. Vaccines are in the works & this won’t last forever. We need to hold on a little longer.",2020-08-30 23:24:05+00:00,0,3,,,,Mcallen
40,1300212551435857923,Y’all! I had a good day today ,2020-08-30 23:23:23+00:00,0,1,,,,Mcallen
41,1300212514765107203,Bruh netaaaaa... People living paycheck to paycheck forget that some of us actually know how to save. SMH lol,2020-08-30 23:23:14+00:00,0,1,,,,Mcallen
42,1300212513729110016,ik ,2020-08-30 23:23:14+00:00,0,0,,,,Mcallen
43,1300212334791667714,@angelaadahis first week of school and we really struggling together ,2020-08-30 23:22:32+00:00,0,0,@angelaadahis,,,Mcallen
44,1300211935221346309,Wouldn't wish this on my worst enemy,2020-08-30 23:20:56+00:00,0,1,,,,Mcallen
45,1300211182935117830,hehe i want to cry ,2020-08-30 23:17:57+00:00,0,0,,,,Mcallen
46,1300211062835421186,"Weird take.. I know a person... who has... hurt... people ... an O.G, so to speak... He honestly believes this kid has killed people before. Straight up said, that his demeanor, & everything in the the videos brought him to that conclusion",2020-08-30 23:17:28+00:00,0,1,,,,Mcallen
47,1300210844287016960,,2020-08-30 23:16:36+00:00,0,3,,,,Mcallen
48,1300210725349208066,@ChrisO2_ My brother just ran into my room overly excited telling me you had a conversation with him over discord! We got attacked by a pitbull last night and he’s been on edge and shaken up about it. Thank you for making his day! You are the best! ,2020-08-30 23:16:08+00:00,0,1,@ChrisO2_,,,Mcallen
49,1300210722035642372,lol i'm already drowning in schoolwork please send help or a second brain so i can work twice as fast,2020-08-30 23:16:07+00:00,0,7,,,,Mcallen
50,1300210704595722240,Here we go,2020-08-30 23:16:03+00:00,0,0,,,,Mcallen
51,1300210565260996609,They don’t care,2020-08-30 23:15:30+00:00,0,0,,,,Mcallen
52,1300210213522411520,People think that I can splurge the way I do because of stimulus checks & unemployment... lol.. Bros... if yall played your cards right... you could have had well over 20k in your accounts when oil dropped too.. I made too much to qualify for stimulus ,2020-08-30 23:14:06+00:00,0,1,,,,Mcallen
53,1300209687229607936,is every dude in the rgv just a fkn weirdo or,2020-08-30 23:12:00+00:00,0,4,,,,Mcallen
54,1300209550235238401,Vic would’ve punched her,2020-08-30 23:11:28+00:00,1,4,,,,Mcallen
55,1300209437693677570,I just launched my new website!!! I worked so hard on all these products and I hope they bring you som joy! Come check us out!! Use code RIVER15 for 15 percent off your first purchase! https://rivervalleydesignsrgv.myshopify.com,2020-08-30 23:11:01+00:00,3,9,,,,Mcallen
56,1300209071400853504,You should see the article post of what someone blamed veterans for that I read yesterday. It's not just being used against the armed forces.,2020-08-30 23:09:33+00:00,0,0,,,,Mcallen
57,1300208807122006019,fuck all cops,2020-08-30 23:08:30+00:00,0,0,,,,Mcallen
58,1300208722971693058,Yep.,2020-08-30 23:08:10+00:00,0,0,,,,Mcallen
59,1300208440757891073,I THINK IM ABOUT TO STEAL PT4 – at Walmart Supercenter,2020-08-30 23:07:03+00:00,1,9,,,,Mcallen
60,1300208350102200321,Seriously and I think alcohol is making me more dehydrated lol,2020-08-30 23:06:42+00:00,0,1,,,,Mcallen
61,1300208038251556868,Bro me too. So grateful for the privilege to make final prayer for a regional convention. I wept the whole time tho lol,2020-08-30 23:05:27+00:00,0,3,,,,Mcallen
62,1300207790514995201,I wanted to sleep in with my dogs all day ,2020-08-30 23:04:28+00:00,0,0,,,,Mcallen
63,1300207692590522369,"Does he show up to company events in khaki shorts, Hawaiian shirts, and tennis shoes with his socks pulled up to his shin?",2020-08-30 23:04:05+00:00,0,0,,,,Mcallen
64,1300207506208296961,I really want to go to the beach this weekend ,2020-08-30 23:03:20+00:00,0,1,,,,Mcallen
65,1300207116251271168,Whiskey went down and memory was lost. ,2020-08-30 23:01:47+00:00,1,1,,,,Mcallen
66,1300207033971601409,Datsun looks like a Lotus. It's a Z then.,2020-08-30 23:01:28+00:00,0,0,,,,Mcallen
67,1300206843625721856,Nice Lotus!,2020-08-30 23:00:42+00:00,0,1,,,,Mcallen
68,1300206756887515136,Ar*ana is actually gonna be a back up singer for Gaga and tony Bennett will perform cheek to cheek actually I’m calling it RN !! I bet a Benjamin,2020-08-30 23:00:22+00:00,0,2,,,,Mcallen
69,1300206754559602688,,2020-08-30 23:00:21+00:00,0,0,,,,Mcallen
70,1300206331404660737,Bring back the ruckrun!,2020-08-30 22:58:40+00:00,0,0,,,,Mcallen
71,1300206212848537600,They ruckrun.,2020-08-30 22:58:12+00:00,0,0,,,,Mcallen
