,id,text,date,retweets,favorites,mentions,hashtags,geo,region
0,1300220041552592896,Probably a @TexasLonghorns Alumni. Feeling Embarrassed right now.,2020-08-30 23:53:09+00:00,0,3,@TexasLonghorns,,,Brownsville
1,1300219357134495750,pls,2020-08-30 23:50:26+00:00,0,1,,,,Brownsville
2,1300218175011905536,ADELE?????? u mean to tell me that ain’t katy perry ?????,2020-08-30 23:45:44+00:00,0,3,,,,Brownsville
3,1300217694806040576,Nom Nom time @Monte Bella Bike Trails and Park https://www.instagram.com/p/CEiEaXxJxFvgIm4C6GleEngR4wAn25ir8fjvdc0/?igshid=1wb8ul2n55sdi,2020-08-30 23:43:49+00:00,0,0,,,,Brownsville
4,1300216614361747456,No se puede jugar con fuerza al fútbol ahora?????? Anda cagar Scelza!!!! Inexplicable la amarilla a Vadocz. #PEÑvsWAN,2020-08-30 23:39:32+00:00,0,4,,#PE,,Brownsville
5,1300216473621848065,Easy jersey decision choice for the evening. Let's go Flyers! #AnytimeAnywhere,2020-08-30 23:38:58+00:00,0,4,,#AnytimeAnywhere #AnytimeAnywhere,,Brownsville
6,1300216056187887620,De los dos ,2020-08-30 23:37:19+00:00,0,1,,,,Brownsville
7,1300215438241148928, ,2020-08-30 23:34:51+00:00,0,1,,,,Brownsville
8,1300215380405825536,You know you’re in the valley when someone’s truck says “la mamalona” and “la toxica” Puro 956 alv cuhhh,2020-08-30 23:34:38+00:00,0,0,,,,Brownsville
9,1300214878305738753,,2020-08-30 23:32:38+00:00,1,23,,,,Brownsville
10,1300213908473622530,,2020-08-30 23:28:47+00:00,1,1,,,,Brownsville
11,1300212690267365376, ,2020-08-30 23:23:56+00:00,0,1,,,,Brownsville
12,1300211702001213453,Khalid PERIODT,2020-08-30 23:20:01+00:00,0,0,,,,Brownsville
13,1300209590458605578,She was just social distancing!!,2020-08-30 23:11:37+00:00,0,1,,,,Brownsville
14,1300208471623766025,"Wasn’t expecting this to blow up, but in honor of @chadwickboseman here is a list of cancer charities you can donate to compiled by @EliteDaily",2020-08-30 23:07:10+00:00,8,28,@chadwickboseman @EliteDaily,,,Brownsville
15,1300207455859859457,Como debe ser ,2020-08-30 23:03:08+00:00,0,0,,,,Brownsville
16,1300207341225246721,He wears his heart on his sleeve @bbyhoneyhaz @Henriet00358766,2020-08-30 23:02:41+00:00,0,3,@bbyhoneyhaz @Henriet00358766,,,Brownsville
17,1300207256315867136,"Dije que le iba a comprar una pecerita más grande a mi pescadito pero su madre sale del trabajo sin ganas de vivir, I’m sorry Tiburoncin ",2020-08-30 23:02:21+00:00,0,0,,,,Brownsville
18,1300206427554934784,@CodyRhodes What is your favorite Zelda game?,2020-08-30 22:59:03+00:00,0,0,@CodyRhodes,,,Brownsville
19,1300205867913170944,My brother bought me the Doc’s I wanted as an early bday present ,2020-08-30 22:56:50+00:00,0,4,,,,Brownsville
20,1300205623292948481,The Padres are stacking up ,2020-08-30 22:55:51+00:00,1,9,,,,Brownsville
21,1300205122295865344,No just the regular nail buffers,2020-08-30 22:53:52+00:00,0,0,,,,Brownsville
22,1300203657598775298,Maybe its soon time that I ride off into the sunset. Let's see what happens after September. Will talk more about this as we get there.,2020-08-30 22:48:03+00:00,0,3,,,,Brownsville
23,1300203656701243392,"Can't wait to fulfill my stream obligation by the end of September. Where my mind and heart are at currently after going through what we recently went through, I'm not feeling it anymore. My heart is more just spending more time with family and just play games.",2020-08-30 22:48:03+00:00,0,5,,,,Brownsville
24,1300201548430168069,can’t believe i didn’t notice at first glance ,2020-08-30 22:39:40+00:00,0,0,,,,Brownsville
25,1300200966919270400,i rlly hate the fact that i’ll never be enough for anyone:’),2020-08-30 22:37:21+00:00,0,0,,,,Brownsville
26,1300198105560875010,#mazapanchallenge #quedateencasa en En Algún Lugar De Matamoros https://www.instagram.com/p/CEh7gKcpOinvgVV4xiIdje2rBFxkA1jNvo0kgM0/?igshid=h2fn2bp2h1uz,2020-08-30 22:25:59+00:00,0,0,,#mazapanchallenge #quedateencasa #quedateencasa,,Brownsville
27,1300197727985336321,"I enjoyed tales of symphonia on gamecube, never beat it though.",2020-08-30 22:24:29+00:00,0,1,,,,Brownsville
28,1300196480163237894,Okay but I love franklin from TikTok ,2020-08-30 22:19:32+00:00,2,17,,,,Brownsville
29,1300195602781921283,Huge thank you to my brother @babyblucavi and family for this beautiful frame. We miss her so much. Love you brother and family! Means so much to us!!,2020-08-30 22:16:02+00:00,0,6,@babyblucavi,,,Brownsville
30,1300193890822238210,"Congratulations to this beautiful princess, on her birthday, masks were just for this photo !! Felicidades a esta hermosa princesa, en su cumpleaños, mascaras fuera solo para esta foto!! en Matamoros, Tamaulipas https://www.instagram.com/p/CEh5lqMpZph/?igshid=mhkyqtbeu6cg",2020-08-30 22:09:14+00:00,0,0,,,,Brownsville
31,1300193217560932353,Jk they’re all my butt- enjoy some sketches I did using myself and my own butt because CYCLING SHORTS ,2020-08-30 22:06:34+00:00,0,5,,,,Brownsville
32,1300192368801591296,"Bienvenidos de nuevo, chicos!! Welcome back guys !! en Campamento de Migrantes https://www.instagram.com/p/CEh45T6Jnxc/?igshid=bdo831errnro",2020-08-30 22:03:11+00:00,0,0,,,,Brownsville
33,1300191707439407104," @Brownsville, Texas https://www.instagram.com/p/CEh4mE4p1nM/?igshid=7xlx4legierx",2020-08-30 22:00:34+00:00,0,0,,,,Brownsville
34,1300191652313731074,Made a woodlathe tattoo for my hubby I’m so excited for this one! Can’t wait to get at that shading Instagram: phawxx,2020-08-30 22:00:20+00:00,0,2,,,,Brownsville
35,1300191564925370370,"Congratulations to this beautiful princess, on her birthday, masks were just for this photo !! Felicidades a esta hermosa princesa, en su cumpleaños, mascaras fuera solo para esta foto!! en Matamoros, Tamaulipas https://www.instagram.com/p/CEh4h5zJOQP/?igshid=1fvqaf8tjwwxf",2020-08-30 22:00:00+00:00,0,1,,,,Brownsville
36,1300190761875648512,It was for like 2 seconds but the guy still said I broke the law smh,2020-08-30 21:56:48+00:00,0,1,,,,Brownsville
37,1300190584498458624,Again @rebecca_judd helping me get through my run. The variety of hits is amazing. https://music.apple.com/us/station/episode-2/ra.1529743000,2020-08-30 21:56:06+00:00,0,0,@rebecca_judd,,,Brownsville
38,1300189299799855104,"Con mis niños #Niña #Tello Los amo #Mateo #MariPaz #compadres Más días así, #mesunday en Matamoros, Tamaulipas https://www.instagram.com/p/CEh3f07Fyzy/?igshid=9vz50l4f3zmf",2020-08-30 21:51:00+00:00,0,0,,#Ni #Tello #Mateo #MariPaz #compadres #mesunday,,Brownsville
39,1300189245718528000,"When you’re thinking pizza sounds good for dinner, and @Jimmysm73 texts from the other room at the exact time that he wants meat lovers thin and crispy pizza ",2020-08-30 21:50:47+00:00,0,3,@Jimmysm73,,,Brownsville
40,1300188904780369928,alv ,2020-08-30 21:49:25+00:00,1,9,,,,Brownsville
41,1300187688751050763,I have to stream it again.,2020-08-30 21:44:35+00:00,0,1,,,,Brownsville
42,1300187518961356806,You took the words from me!! Thats why I fell in love with Kefka. Most evil and diabolical boss!!,2020-08-30 21:43:55+00:00,0,1,,,,Brownsville
43,1300186327116394496,why is africa - toto so good,2020-08-30 21:39:11+00:00,0,6,,,,Brownsville
44,1300185485550202880,Thanks :-),2020-08-30 21:35:50+00:00,0,1,,,,Brownsville
45,1300185458920611841,Thank you ,2020-08-30 21:35:44+00:00,0,1,,,,Brownsville
46,1300184611448860679,"Feliz #DomingoFamiliar. #Adelynn y yo disfrutando la tarde, dándole de comer a los #Patos. En el #Laguito de mi querido #ValleHermoso. ¡Bendiciones amigos! #LC #LuisCepeda ¡Ánimo! #SinAflojarElPaso",2020-08-30 21:32:22+00:00,0,1,,#DomingoFamiliar #Adelynn #Patos #Laguito #ValleHermoso #LC #LuisCepeda #SinAflojarElPaso,,Brownsville
47,1300184477625393153,"A little practice today at Riverbend, 36 foot eagle on #5.",2020-08-30 21:31:50+00:00,0,4,,,,Brownsville
48,1300182905306656769,Yes ,2020-08-30 21:25:35+00:00,0,0,,,,Brownsville
49,1300174441721327623,@GovWhitmer,2020-08-30 20:51:57+00:00,0,0,@GovWhitmer,,,Brownsville
50,1300173927587733509,The message. . . . . . . #citykillerz #urbanandstreet #streets_storytelling #thestreetphotographyhub #streetglances #yourshotphotographer #moodygrams en Algún Lugar Del Mundo https://www.instagram.com/p/CEhwgmnnOKj/?igshid=10inorpco7z2p,2020-08-30 20:49:55+00:00,0,0,,#citykillerz #urbanandstreet #streets_storytelling #thestreetphotographyhub #streetglances #yourshotphotographer #moodygrams,,Brownsville
51,1300173697374879744,"La emblemática historia de los agentes Mulder y Scully volverá a la televisión en una forma que no había sido vista anteriormente, ya que los misterios paranormales y fenómenos sobrenaturales de The X-Files darán un… https://www.instagram.com/p/CEhwZ9-lITR/?igshid=1wgqguw35cwhk",2020-08-30 20:49:00+00:00,0,0,,,,Brownsville
52,1300173242469056515,I was going 21 on a 20 and the mf failed me,2020-08-30 20:47:11+00:00,0,2,,,,Brownsville
53,1300172183852011521,"Welp... I won’t be able to stay any longer, I have a bunch of projects that I need to work on for school. I wish the best of luck to @BocaChicaGal, @SpacePadreIsle, @LabPadre, &amp; the rest of the Texas tank watching team the best of luck on documenting another step in history! ",2020-08-30 20:42:59+00:00,15,460,@BocaChicaGal @SpacePadreIsle @LabPadre,,,Brownsville
54,1300171142943178754,He did but he didn’t use the clause in time so he can’t leave for free anymore he can leave if city and Barca reach an agreement,2020-08-30 20:38:51+00:00,0,0,,,,Brownsville
55,1300171006762512388, ,2020-08-30 20:38:18+00:00,1,1,,,,Brownsville
56,1300168921010630661,I guess ,2020-08-30 20:30:01+00:00,0,0,,,,Brownsville
57,1300168085840764928,Seeing the answers and grades in my class makes me realize girls are smart as shit,2020-08-30 20:26:42+00:00,0,3,,,,Brownsville
58,1300167988000296969,@TaraVerMilyea,2020-08-30 20:26:18+00:00,0,0,@TaraVerMilyea,,,Brownsville
59,1300166727934922755,Messi is pinned mate he’s gonna go to city but city are gonna have to pay like 200mil and players because messi has no leverage in the negotiations,2020-08-30 20:21:18+00:00,0,0,,,,Brownsville
60,1300166369623838722,I’ve been waiting for you to ask forever ,2020-08-30 20:19:53+00:00,0,0,,,,Brownsville
61,1300165865783152641,Can i get uhhhhhhhhhh BONE,2020-08-30 20:17:52+00:00,1,7,,,,Brownsville
62,1300165181104848896, – at Brownsville Event Center,2020-08-30 20:15:09+00:00,0,2,,,,Brownsville
63,1300164848840593408,You think he’s gonna buy his own contract out and or sit out and waste a year of his final top tier years he won’t do that his only choice is to stay and suck it up or man city but him,2020-08-30 20:13:50+00:00,0,0,,,,Brownsville
64,1300160766197334018,Except he isn’t Barca have all the leverage like they are gonna make city give up so mich for him they already offered 100mil Bernardo Silva Jesus and Eric García please tell me how messi is holding the cards,2020-08-30 19:57:37+00:00,0,0,,,,Brownsville
65,1300159897066188805,"Trabajito de hoy Ya se va Kobe Bryant . . . . #watercolor #illustration #ilustradoramexicana #kobebryant #watercolorgallery #drawing #drawingoftheday #art #instadraw #lakers en Matamoros, Tamaulipas https://www.instagram.com/p/CEhqISqFx4J/?igshid=120ov8p8b85z3",2020-08-30 19:54:09+00:00,0,0,,#watercolor #illustration #ilustradoramexicana #kobebryant #watercolorgallery #drawing #drawingoftheday #art #instadraw #lakers,,Brownsville
66,1300157462889115648,this is mad embarrassing ,2020-08-30 19:44:29+00:00,1,8,,,,Brownsville
67,1300156796880007169,"Un descansillo, un tejuino #homemade solo falta el ceviche de sierra o dorado #mazatlanenlaazotea en Matamoros, Tamaulipas https://www.instagram.com/p/CEhouIelsAniOsN4BeqV4icChI8XLSxX0Qzm3A0/?igshid=wdoh6gnai2ix",2020-08-30 19:41:50+00:00,0,0,,#homemade #mazatlanenlaazotea,,Brownsville
68,1300156449704873984,... but the piggies ...,2020-08-30 19:40:28+00:00,0,0,,,,Brownsville
69,1300154770855014405,Just thinking about cheddars croissants rn...,2020-08-30 19:33:47+00:00,1,14,,,,Brownsville
70,1300154400841912320,BUT THE PIGS BABE! LMAOO,2020-08-30 19:32:19+00:00,0,0,,,,Brownsville
71,1300154355463716866,my mom has me playing bob the builder,2020-08-30 19:32:08+00:00,0,0,,,,Brownsville
72,1300154085023322113,Walking into school tomorrow for temperature check! #newschoolyear #bringit,2020-08-30 19:31:04+00:00,0,14,,#newschoolyear #bringit,,Brownsville
73,1300152187998404610,No they can’t do that they would’ve done it by now lmao,2020-08-30 19:23:31+00:00,0,0,,,,Brownsville
74,1300150946882891777,Send me your number babe,2020-08-30 19:18:36+00:00,0,0,,,,Brownsville
75,1300150708768067584,Nostoy,2020-08-30 19:17:39+00:00,0,0,,,,Brownsville
76,1300149550389362688,"“Si puedes soñarlo, puedes lograrlo” Walt Disney en Matamoros, Tamaulipas https://www.instagram.com/p/CEhlbNAFmoa/?igshid=1gz98yroczldx",2020-08-30 19:13:03+00:00,0,0,,,,Brownsville
77,1300148935235952647,I wish i was in 3rd grade excited for my field trip tomorrow,2020-08-30 19:10:36+00:00,3,28,,,,Brownsville
78,1300147317299965959,"Que elegancia, la de Francia ",2020-08-30 19:04:10+00:00,0,3,,,,Brownsville
79,1300147179068293123,My dad calls me “el inflado” yeah ruthless ,2020-08-30 19:03:37+00:00,0,1,,,,Brownsville
80,1300146935328899072,I hate it here ,2020-08-30 19:02:39+00:00,0,1,,,,Brownsville
81,1300144793092337664, ,2020-08-30 18:54:08+00:00,1,0,,,,Brownsville
82,1300144683381927937,I voted over like 3 accounts,2020-08-30 18:53:42+00:00,0,8,,,,Brownsville
83,1300143507118661632,Always on,2020-08-30 18:49:02+00:00,0,3,,,,Brownsville
84,1300142703271972868,i wore it better,2020-08-30 18:45:50+00:00,1,1,,,,Brownsville
85,1300142408466915328,Liverpool have an insane defense but shit attack so that’s why they do better in the league cause no one can get by van dijk or no one can score on Allison,2020-08-30 18:44:40+00:00,0,0,,,,Brownsville
86,1300142239537156098,Reason for that is cause city defense is shit so it’s easier to get exposed through out the course of the season instead of a 2 match fixture,2020-08-30 18:44:00+00:00,0,0,,,,Brownsville
87,1300142026676219916,Except I’m not lmao they are built for one match fixtures not a season long title run you nonce,2020-08-30 18:43:09+00:00,0,0,,,,Brownsville
88,1300141945528827904,"Yum yum @Los Fresnos, Texas https://www.instagram.com/p/CEhh9IWJVNCeXsyxdEaE7pgdzLn58nLw6Livqs0/?igshid=9yrwcrhcx59",2020-08-30 18:42:49+00:00,0,0,,,,Brownsville
89,1300141523749744644,Madrid didn’t win la liga when they won 3 in a row,2020-08-30 18:41:09+00:00,0,0,,,,Brownsville
90,1300141447950356481,Cause Liverpool aré built for a season long run while Manchester city is more for the champions league,2020-08-30 18:40:51+00:00,0,0,,,,Brownsville
91,1300141017182670849, ,2020-08-30 18:39:08+00:00,0,6,,,,Brownsville
92,1300140319900536833,Ok so you’re gonna tell me that when Liverpool got smashed by man city and you’re gonna day that like la liga isn’t a more competitive league like it wast a closer point difference and we got the Europa league winners in our league?,2020-08-30 18:36:22+00:00,0,0,,,,Brownsville
93,1300139099278450689,Plus mate you should really stop bashing others teams cause they beat your team in the final arsenal are literally win a rebuild and won 2 trophies even though you might say it’s a small trophy for Liverpool that might be the case but for them it’s important,2020-08-30 18:31:31+00:00,0,0,,,,Brownsville
94,1300138821980491776,Huh I’m mentioning aletico cause y’all couldn’t beat them lmao while my Madrid didn’t struggle with them lmao,2020-08-30 18:30:25+00:00,0,0,,,,Brownsville
95,1300138247750930432,https://twitter.com/manuginobili/status/1300124063302647808,2020-08-30 18:28:08+00:00,0,1,,,,Brownsville
96,1300138221607759873,Yeah Ima fan of the club that’s literally double the size of yours good luck beating aletico next year y’all gonna need it,2020-08-30 18:28:02+00:00,0,0,,,,Brownsville
97,1300137266648621056,Lmao he’s mad haha I’m not even an arsenal fan but a Real Madrid fan but damn I’m glad we beat y’all. You needed to be humbled glad my captain thought salah a lesson about trying to draw fouls,2020-08-30 18:24:14+00:00,0,0,,,,Brownsville
98,1300136788598587394,,2020-08-30 18:22:20+00:00,0,2,,,,Brownsville
99,1300136714682478593,You’re telling us this NOW??? Wouldn’t want to tell us when it mattered. Same as johnBoehner,2020-08-30 18:22:02+00:00,0,0,,,,Brownsville
100,1300133759891714049,every time we come to the flea market sofia asks for a freakin puppy LMFAO,2020-08-30 18:10:18+00:00,0,2,,,,Brownsville
101,1300133236841029632,"In the top 18% !! If u haven’t subscribed yet, u should https://onlyfans.com/corazonblanco",2020-08-30 18:08:13+00:00,1,8,,,,Brownsville
102,1300132050259804160,Also getting $from Russia. Laundering Russian,2020-08-30 18:03:30+00:00,0,0,,,,Brownsville
103,1300131750123839493,"There’s too many people here, we need a new plague",2020-08-30 18:02:19+00:00,1,1,,,,Brownsville
104,1300131529297924096,What does the CIC say? Condemns Russia? No Silence. He can’t criticize his boss.,2020-08-30 18:01:26+00:00,0,0,,,,Brownsville
105,1300129627357229058,A little late. @nytopinion @nytpolitics,2020-08-30 17:53:53+00:00,0,0,@nytopinion @nytpolitics,,,Brownsville
106,1300126108755648512,hola St. Nick,2020-08-30 17:39:54+00:00,0,1,,,,Brownsville
107,1300126061821337600,zaza has zero chill,2020-08-30 17:39:42+00:00,0,0,,,,Brownsville
108,1300125929528754182,what are all these harry potter tik toks I CANNOT,2020-08-30 17:39:11+00:00,0,0,,,,Brownsville
109,1300122272146092034," @Brownsville, Texas https://www.instagram.com/p/CEhZBLUJ6A7/?igshid=nog9d6wyn7mb",2020-08-30 17:24:39+00:00,0,0,,,,Brownsville
110,1300117215396663300,,2020-08-30 17:04:33+00:00,0,0,,,,Brownsville
111,1300116271661559814,i miss my bitch @jocelynng__ ,2020-08-30 17:00:48+00:00,0,1,@jocelynng__,,,Brownsville
112,1300114731030716416,,2020-08-30 16:54:41+00:00,0,2,,,,Brownsville
113,1300114154276245504,@LogmasterSg,2020-08-30 16:52:23+00:00,1,1,@LogmasterSg,,,Brownsville
114,1300114053189316608, This GUY @ValixSG always tea bagging #CoD #soshulgamers #COVIDIOTS,2020-08-30 16:51:59+00:00,0,3,@ValixSG,#CoD #soshulgamers #COVIDIOTS,,Brownsville
115,1300112730511290379,#Gooodmorningtwitter enjoy y'alls Sunday. ,2020-08-30 16:46:44+00:00,0,1,,#Gooodmorningtwitter,,Brownsville
116,1300111879512166400,It really do be jiggling like jello in a Jeep ,2020-08-30 16:43:21+00:00,0,3,,,,Brownsville
117,1300109964929896449,Mate liverpool fans are retarded there club was literally a laughing sci before kloop came and gave them a rebirth Arsenal are in a good rebuilding process they just mad aletico made them their bitch,2020-08-30 16:35:45+00:00,0,1,,,,Brownsville
118,1300109795035316225,the promise - when in rome is an INSTANT good mood ,2020-08-30 16:35:04+00:00,0,0,,,,Brownsville
119,1300109395905441793,“Do you really think you can give yourself more joy than he can?”,2020-08-30 16:33:29+00:00,3,14,,,,Brownsville
120,1300106262533767171,All I need today is coffee and my sweet Riley's hugs,2020-08-30 16:21:02+00:00,0,0,,,,Brownsville
121,1300105783586295809,"Una persona murió baleada la noche del sábado en un enfrentamiento entre partidarios del presidente Donald Trump y manifestantes pro-justicia racial en Portland, Oregon, indicó la policía. De momento se desconoce si… https://www.instagram.com/p/CEhRhaIHrcM/?igshid=qvyiejy586dn",2020-08-30 16:19:08+00:00,0,0,,,,Brownsville
122,1300105716435427333,he paid for 4 of our meals tho,2020-08-30 16:18:52+00:00,0,1,,,,Brownsville
123,1300104258893811713,Mi chava me tiene tan pero tan clavado ,2020-08-30 16:13:04+00:00,0,3,,,,Brownsville
124,1300103403159330817,can someone pls go to Vegas with me in December,2020-08-30 16:09:40+00:00,0,6,,,,Brownsville
125,1300103236360298497,Buenos días a todos! Se que tengo un angelote que me cuida a donde quiera que voy te amo papá ,2020-08-30 16:09:00+00:00,0,4,,,,Brownsville
126,1300102868200980480,"Saca la cartera, el teléfono y cualquier cosa de valor",2020-08-30 16:07:33+00:00,1,4,,,,Brownsville
127,1300101982808571906,When you build in silence.. people don’t know what to attack.,2020-08-30 16:04:02+00:00,4,16,,,,Brownsville
128,1300097416021135361,So not ready to go back to work needed a longer vacation ,2020-08-30 15:45:53+00:00,0,0,,,,Brownsville
129,1300097211649462274,Get it doggy,2020-08-30 15:45:04+00:00,0,0,,,,Brownsville
130,1300096549259796481,Drive safe !,2020-08-30 15:42:26+00:00,0,0,,,,Brownsville
131,1300096128776626176,"Grupo Modelo pagó dos mil millones de pesos al Servicio de Administración Tributaria (SAT) de Impuesto Sobre la Renta (ISR). La compañía señaló que el pago se hizo ""a fin de dar por terminadas diferencias en materia… https://www.instagram.com/p/CEhNISolKFq/?igshid=nwo5efljvbnq",2020-08-30 15:40:46+00:00,0,0,,,,Brownsville
132,1300093315161915393,"Idk how I survived the gas multiple times last night, lmao. http://Twitch.tv/slamr0dent",2020-08-30 15:29:35+00:00,0,2,,,,Brownsville
133,1300087830924812288,"We're hiring! Read about our latest job opening here: Parts Delivery - https://bit.ly/2QFr6gJ #Brownsville, TX",2020-08-30 15:07:48+00:00,0,0,,#Brownsville,,Brownsville
134,1300087424593391617,Yes!!!,2020-08-30 15:06:11+00:00,0,0,,,,Brownsville
135,1300085157169442816,How can you handle the storms of this life? Join us at @BCFChurchTX live online today at 11:30! – at Brownsville Community Fellowship Church,2020-08-30 14:57:10+00:00,2,0,@BCFChurchTX,,,Brownsville
136,1300085014030360579,This is all I want in life,2020-08-30 14:56:36+00:00,0,1,,,,Brownsville
137,1300084962096541698,"Woke up with a pinché cruda bro, pero ey al cien andamos ",2020-08-30 14:56:24+00:00,0,3,,,,Brownsville
138,1300079830214606849, If you say it in the mirror six times George will appear,2020-08-30 14:36:00+00:00,0,1,,,,Brownsville
139,1300063249493262336,@jorgexreyes ya duermete,2020-08-30 13:30:07+00:00,0,1,@jorgexreyes,,,Brownsville
140,1300060453452865536,,2020-08-30 13:19:00+00:00,0,1,,,,Brownsville
141,1300060407336505345,Gran tarde en Algún Lugar Del Mundo https://www.instagram.com/p/CEg84jMjp_n/?igshid=mf7r93y4jei3,2020-08-30 13:18:49+00:00,0,0,,,,Brownsville
142,1300050658951942145, ,2020-08-30 12:40:05+00:00,0,0,,,,Brownsville
143,1300047167906893824,Ugly crying in my bed because of how to get away with murders ending like how they going to do me like that!!!!,2020-08-30 12:26:13+00:00,0,0,,,,Brownsville
144,1300045102639919105,Are you here yet?!?! Drive safely.,2020-08-30 12:18:00+00:00,0,1,,,,Brownsville
145,1300033371670798336,"Buenos días ! Domingo día del sol Quieres saber cuantos años cumplo ??? Mejor te digo cuantos girasoles llevo entre los brazos !!! Jajajaja Si si si !!! Yoooo no cumplo años! Cumplo sueños, metas y anhelos !… https://www.instagram.com/p/CEgwl2aj58C/?igshid=1qxr8hf68kdcm",2020-08-30 11:31:23+00:00,1,8,,,,Brownsville
146,1300024275663978496,"I don’t role play no more, I just go",2020-08-30 10:55:15+00:00,0,0,,,,Brownsville
147,1300012313781600257,39 dogs and cats had the best day of thier lives at the Brownsville Animal Shelter yesterday. I love you Brownsville. Only a handful of pets remain. ,2020-08-30 10:07:43+00:00,0,1,,,,Brownsville
148,1299995432253353984,Who said that? https://twitter.com/rebeccasackeyy/status/1299492753257136129,2020-08-30 09:00:38+00:00,0,0,,,,Brownsville
149,1299992491983343617,ok pero wowwww cuando tienen la voz así ronquita y profunda ,2020-08-30 08:48:57+00:00,0,1,,,,Brownsville
150,1299991452131495936,"Bye, me fui",2020-08-30 08:44:49+00:00,0,0,,,,Brownsville
151,1299987229062897665,,2020-08-30 08:28:02+00:00,0,0,,,,Brownsville
152,1299981050333069312,75 now,2020-08-30 08:03:29+00:00,0,0,,,,Brownsville
153,1299980161551609856,catch up,2020-08-30 07:59:57+00:00,0,0,,,,Brownsville
154,1299979879077814272,stop texting and driving ,2020-08-30 07:58:50+00:00,0,0,,,,Brownsville
155,1299979628757610496,moon lookin cute,2020-08-30 07:57:50+00:00,1,0,,,,Brownsville
156,1299974718552932352,Why tf r crocs so expensive ,2020-08-30 07:38:19+00:00,0,2,,,,Brownsville
157,1299970720265580544,Ahh bro estoy bien sonso rn haha,2020-08-30 07:22:26+00:00,0,0,,,,Brownsville
158,1299968611361136643,Oila!!!!!!!!!,2020-08-30 07:14:03+00:00,0,0,,,,Brownsville
159,1299966814827491329,Yes I’ve been laying in bed for an hour and a half I’m just in the rr right now,2020-08-30 07:06:55+00:00,0,0,,,,Brownsville
160,1299966698200719363,Bruh wtf why can’t I sleep.....,2020-08-30 07:06:27+00:00,0,0,,,,Brownsville
161,1299964854929895424,"Ahhhh bro, ando bien necio!!!!",2020-08-30 06:59:08+00:00,0,4,,,,Brownsville
162,1299964311025188864,Literally,2020-08-30 06:56:58+00:00,0,0,,,,Brownsville
163,1299963883097133058,Xbox X Series*,2020-08-30 06:55:16+00:00,1,0,,,,Brownsville
164,1299963665349705729,make your tragedies a work of art,2020-08-30 06:54:24+00:00,0,0,,,,Brownsville
165,1299961900793503749,"douglas , wisconsin",2020-08-30 06:47:23+00:00,0,0,,,,Brownsville
166,1299957414901489664,I feel like I am going crazy but I wont lose.,2020-08-30 06:29:34+00:00,0,2,,,,Brownsville
167,1299956908363743233,All there is left is to pray for a better tomorrow and hope our prayers are heard.,2020-08-30 06:27:33+00:00,1,1,,,,Brownsville
168,1299955774639267841,"Damn! That how I thought it would be, but I ended up having trouble breathing lmaooo",2020-08-30 06:23:03+00:00,0,0,,,,Brownsville
169,1299954991969570817,love the person i became when i let go alot of toxic people ,2020-08-30 06:19:56+00:00,7,11,,,,Brownsville
170,1299952243337310211,no one talk to me I’m in love,2020-08-30 06:09:01+00:00,15,26,,,,Brownsville
171,1299951577348931584,,2020-08-30 06:06:22+00:00,0,1,,,,Brownsville
172,1299949607527514112,"Duuuude, the first time I saw that movie I was high af and it put me on a really bad trip, but then I saw it sober again and I loved it! Lmao. It took me a while to see the entire movie though cause of how it had given me a panic attack the first time ",2020-08-30 05:58:32+00:00,0,1,,,,Brownsville
173,1299948076476641281,Just an old soul in a new body rlly,2020-08-30 05:52:27+00:00,0,1,,,,Brownsville
174,1299946333411958785,Yesssirrrr!,2020-08-30 05:45:32+00:00,0,1,,,,Brownsville
175,1299941658495266818,My life In a tweet.,2020-08-30 05:26:57+00:00,0,0,,,,Brownsville
176,1299941298607136769,the lashes in question ,2020-08-30 05:25:31+00:00,7,41,,,,Brownsville
177,1299941269687463938,There are instances when I’m glad to be socially distancing because there are times when I really hate people.,2020-08-30 05:25:25+00:00,0,0,,,,Brownsville
178,1299940142052974592,If she’s the type to say “ismoke 24/7” I don’t want it lol,2020-08-30 05:20:56+00:00,0,0,,,,Brownsville
179,1299938856884670464,these ali express lashes might be the move tho,2020-08-30 05:15:49+00:00,0,1,,,,Brownsville
180,1299938761581699074,Estos tragos van por ti ,2020-08-30 05:15:27+00:00,0,0,,,,Brownsville
181,1299938590487719936,ONLY 19 dogs left at our animal shelter with 200+ capacity . Let’s find them homes. We did it. ,2020-08-30 05:14:46+00:00,0,6,,,,Brownsville
182,1299938016492830720,"Sam Weaving stealing the show in the movie #GunsAkimbo @Brownsville, Texas https://www.instagram.com/p/CEgFJY7AdQG/?igshid=zllu0rf7nh6z",2020-08-30 05:12:29+00:00,0,0,,#GunsAkimbo,,Brownsville
183,1299937794060627969,1/2,2020-08-30 05:11:36+00:00,0,1,,,,Brownsville
184,1299937709205716995,I’m here baby,2020-08-30 05:11:16+00:00,0,1,,,,Brownsville
185,1299937200776372225,The best anime tbh,2020-08-30 05:09:14+00:00,0,3,,,,Brownsville
186,1299936204595564544,quien pa hablarle?,2020-08-30 05:05:17+00:00,0,1,,,,Brownsville
187,1299936162577108992,,2020-08-30 05:05:07+00:00,0,1,,,,Brownsville
188,1299936053541982208,are you?,2020-08-30 05:04:41+00:00,0,0,,,,Brownsville
